m_id,m_nLine,m_nLineA,m_nLen,m_nLenA,m_gametext
203702013,3,2,20,12,"['【仮】ファビオあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
203702014,3,2,20,12,"['【仮】ファビオ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
203702015,3,2,20,12,"['マリエンヌを探そう', '', '', '', '', '', '', '', '', '', '', '']"
203702016,3,2,20,12,"['海タウンでマリエンヌを探す', '', '', '', '', '', '', '', '', '', '', '']"
203702025,3,2,20,12,"['マリエンヌの家に行こう', '', '', '', '', '', '', '', '', '', '', '']"
203702026,3,2,20,12,"['海タウンのマリエンヌの家に行く', '', '', '', '', '', '', '', '', '', '', '']"
203702035,3,2,20,12,"['街道の魔物を討伐しよう', '', '', '', '', '', '', '', '', '', '', '']"
203702036,3,2,20,12,"['海フィールドで魔物を討伐する', '', '', '', '', '', '', '', '', '', '', '']"
203703011,3,2,20,12,"['ファビオ', '', '', '', '', '', '', '', '', '', '', '']"
203703012,3,2,20,12,"['踊り子と魔物', '', '', '', '', '', '', '', '', '', '', '']"
203703013,3,2,20,12,"['【仮】ファビオあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
203703014,3,2,20,12,"['【仮】ファビオ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
203703015,3,2,20,12,"['赤水晶を手に入れよう', '', '', '', '', '', '', '', '', '', '', '']"
203703016,3,2,20,12,"['海汎用ダンジョンで赤水晶を手にいれる', '', '', '', '', '', '', '', '', '', '', '']"
203703025,3,2,20,12,"['マリエンヌの家に行こう', '', '', '', '', '', '', '', '', '', '', '']"
203703026,3,2,20,12,"['海タウンのマリエンヌの家に行く', '', '', '', '', '', '', '', '', '', '', '']"
203703035,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
203703036,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
203704011,3,2,20,12,"['ファビオ', '', '', '', '', '', '', '', '', '', '', '']"
203704012,3,2,20,12,"['踊り子と恋の行方', '', '', '', '', '', '', '', '', '', '', '']"
203704013,3,2,20,12,"['【仮】ファビオあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
203704014,3,2,20,12,"['【仮】ファビオ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
203704015,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
203704016,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
203704025,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
203704026,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
203704035,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
203704036,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
203801011,3,2,20,12,"['イリス', '', '', '', '', '', '', '', '', '', '', '']"
203801012,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
203801013,3,2,20,12,"['【仮】イリスあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
203801014,3,2,20,12,"['【仮】イリス受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
203801015,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
203801016,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
203802011,3,2,20,12,"['イリス', '', '', '', '', '', '', '', '', '', '', '']"
203802012,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
203802013,3,2,20,12,"['【仮】イリスあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
203802014,3,2,20,12,"['【仮】イリス受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
203802015,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
203802016,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
203803011,3,2,20,12,"['イリス', '', '', '', '', '', '', '', '', '', '', '']"
203803012,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
203803013,3,2,20,12,"['【仮】イリスあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
203803014,3,2,20,12,"['【仮】イリス受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
203803015,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
203803016,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
203804011,3,2,20,12,"['イリス', '', '', '', '', '', '', '', '', '', '', '']"
203804012,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
203804013,3,2,20,12,"['【仮】イリスあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
203804014,3,2,20,12,"['【仮】イリス受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
203804015,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
203804016,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
203804025,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
203804026,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
203804035,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
203804036,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
203901011,3,2,20,12,"['マーリ', '', '', '', '', '', '', '', '', '', '', '']"
203901012,3,2,20,12,"['手紙を取り戻せ', '', '', '', '', '', '', '', '', '', '', '']"
203901013,3,2,20,12,"['【仮】マーリあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
203901014,3,2,20,12,"['【仮】マーリ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
203901015,3,2,20,12,"['手紙を取り戻せ', '', '', '', '', '', '', '', '', '', '', '']"
203901016,3,2,20,12,"['手紙を奪った刺客を追え', '', '', '', '', '', '', '', '', '', '', '']"
203902011,3,2,20,12,"['マーリ', '', '', '', '', '', '', '', '', '', '', '']"
203902012,3,2,20,12,"['暗殺を阻止しろ', '', '', '', '', '', '', '', '', '', '', '']"
203902013,3,2,20,12,"['【仮】マーリあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
203902014,3,2,20,12,"['【仮】マーリ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
203902015,3,2,20,12,"['暗殺を阻止しろ', '', '', '', '', '', '', '', '', '', '', '']"
203902016,3,2,20,12,"['暗殺を企てている者達を探せ', '', '', '', '', '', '', '', '', '', '', '']"
203903011,3,2,20,12,"['マーリ', '', '', '', '', '', '', '', '', '', '', '']"
203903012,3,2,20,12,"['フランツを救出しろ', '', '', '', '', '', '', '', '', '', '', '']"
203903013,3,2,20,12,"['【仮】マーリあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
203903014,3,2,20,12,"['【仮】マーリ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
203903015,3,2,20,12,"['フランツを救出しろ', '', '', '', '', '', '', '', '', '', '', '']"
203903016,3,2,20,12,"['囚われたフランツを探して救出しろ', '', '', '', '', '', '', '', '', '', '', '']"
203904011,3,2,20,12,"['マーリ', '', '', '', '', '', '', '', '', '', '', '']"
203904012,3,2,20,12,"['フランツに気持ちを伝えろ', '', '', '', '', '', '', '', '', '', '', '']"
203904013,3,2,20,12,"['【仮】マーリあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
203904014,3,2,20,12,"['【仮】マーリ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
203904015,3,2,20,12,"['フランツに気持ちを伝えろ', '', '', '', '', '', '', '', '', '', '', '']"
203904016,3,2,20,12,"['宿屋のフランツを訪ねて気持ちを伝えろ', '', '', '', '', '', '', '', '', '', '', '']"
204001011,3,2,20,12,"['アミーナ', '', '', '', '', '', '', '', '', '', '', '']"
204001012,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
204001013,3,2,20,12,"['【仮】アミーナあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
204001014,3,2,20,12,"['【仮】アミーナ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
204001015,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
204001016,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
204001025,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
204001026,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
204001035,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
204001036,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
204002011,3,2,20,12,"['アミーナ', '', '', '', '', '', '', '', '', '', '', '']"
204002012,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
204002013,3,2,20,12,"['【仮】アミーナあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
204002014,3,2,20,12,"['【仮】アミーナ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
204002015,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
204002016,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
204003011,3,2,20,12,"['アミーナ', '', '', '', '', '', '', '', '', '', '', '']"
204003012,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
204003013,3,2,20,12,"['【仮】アミーナあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
204003014,3,2,20,12,"['【仮】アミーナ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
204003015,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
204003016,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
204004011,3,2,20,12,"['アミーナ', '', '', '', '', '', '', '', '', '', '', '']"
204004012,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
204004013,3,2,20,12,"['【仮】アミーナあらすじ', '', '', '', '', '', '', '', '', '', '', '']"
204004014,3,2,20,12,"['【仮】アミーナ受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
204004015,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
204004016,3,2,20,12,"['', '', '', '', '', '', '', '', '', '', '', '']"
204101011,3,2,20,12,"['デリック', '', '', '', '', '', '', '', '', '', '', '']"
204101012,3,2,20,12,"['８つ子の旅\u3000学者編', '', '', '', '', '', '', '', '', '', '', '']"
204101013,3,2,20,12,"['～トラベラーストーリー[富]～\n８つ子のひとり、学者のデリック。\n家族に楽をさせたい彼は、\n偉い学者になるために、\n【解読】を学んでいた。', '', '', '', '', '', '', '', '', '', '', '']"
204101014,3,2,20,12,"['【仮】デリック受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
204101015,3,2,20,12,"['【解読】をしよう', '', '', '', '', '', '', '', '', '', '', '']"
204101016,3,2,20,12,"['平原タウンで【解読】をしよう', '', '', '', '', '', '', '', '', '', '', '']"
204102011,3,2,20,12,"['デリック', '', '', '', '', '', '', '', '', '', '', '']"
204102012,3,2,20,12,"['学問の始まり', '', '', '', '', '', '', '', '', '', '', '']"
204102013,3,2,20,12,"['～トラベラーストーリー[富]～\n【解読】がうまくできずにいる\n学者のデリック。\n彼は有名な学者サイラスに\n教えを請うことを思いついた。', '', '', '', '', '', '', '', '', '', '', '']"
204102014,3,2,20,12,"['【仮】デリック受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
204102015,3,2,20,12,"['サイラスに会いに行こう', '', '', '', '', '', '', '', '', '', '', '']"
204102016,3,2,20,12,"['平原タウンの宿屋にいるサイラスに会いに行こう', '', '', '', '', '', '', '', '', '', '', '']"
204102025,3,2,20,12,"['課題をこなしサイラスに報告しよう', '', '', '', '', '', '', '', '', '', '', '']"
204102026,3,2,20,12,"['平原タウンで【解読】をし、サイラスに報告しよう', '', '', '', '', '', '', '', '', '', '', '']"
204103011,3,2,20,12,"['デリック', '', '', '', '', '', '', '', '', '', '', '']"
204103012,3,2,20,12,"['学問のつまずき', '', '', '', '', '', '', '', '', '', '', '']"
204103013,3,2,20,12,"['～トラベラーストーリー[富]～\n提出した町の歴史のレポートを\nサイラスに褒められたデリック。\n彼は町よりも広い範囲の歴史を\n調査しようと考えた。', '', '', '', '', '', '', '', '', '', '', '']"
204103014,3,2,20,12,"['【仮】デリック受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
204103015,3,2,20,12,"['【解読】をしよう2', '', '', '', '', '', '', '', '', '', '', '']"
204103016,3,2,20,12,"['平原フィールドで【解読】をしよう', '', '', '', '', '', '', '', '', '', '', '']"
204104011,3,2,20,12,"['デリック', '', '', '', '', '', '', '', '', '', '', '']"
204104012,3,2,20,12,"['無知を学ぶこと', '', '', '', '', '', '', '', '', '', '', '']"
204104013,3,2,20,12,"['～トラベラーストーリー[富]～\nデリックは、フラットランドの\n歴史の【解読】がうまくいかずにいた。\n彼なりに考えた結果、\n助言を求めてサイラスに会いにいく。', '', '', '', '', '', '', '', '', '', '', '']"
204104014,3,2,20,12,"['【仮】デリック受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
204104015,3,2,20,12,"['サイラスに聞きに行こう', '', '', '', '', '', '', '', '', '', '', '']"
204104016,3,2,20,12,"['平原タウンの宿屋にいるサイラスに話を聞こう', '', '', '', '', '', '', '', '', '', '', '']"
204104025,3,2,20,12,"['サイラスと【解読】をしよう', '', '', '', '', '', '', '', '', '', '', '']"
204104026,3,2,20,12,"['平原フィールドでサイラスと【解読】をしよう', '', '', '', '', '', '', '', '', '', '', '']"
204201011,3,2,20,12,"['エーディット', '', '', '', '', '', '', '', '', '', '', '']"
204201012,3,2,20,12,"['心を動かす絵を描けるなら', '', '', '', '', '', '', '', '', '', '', '']"
204201013,3,2,20,12,"['未来の旦那様を探す\n学者のエーディット。\n彼女は一枚の絵画に惹かれ、\nその作者に会いたがっていた。', '', '', '', '', '', '', '', '', '', '', '']"
204201014,3,2,20,12,"['【仮】エーディット受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
204202011,3,2,20,12,"['エーディット', '', '', '', '', '', '', '', '', '', '', '']"
204202012,3,2,20,12,"['理想の青は過去より出でて', '', '', '', '', '', '', '', '', '', '', '']"
204202013,3,2,20,12,"['絵画について悩む画家のアロルド。\n彼に惚れ込んだエーディットは、\n手助けの方法を考えていた。', '', '', '', '', '', '', '', '', '', '', '']"
204202014,3,2,20,12,"['【仮】エーディット受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
204203011,3,2,20,12,"['エーディット', '', '', '', '', '', '', '', '', '', '', '']"
204203012,3,2,20,12,"['筆を止めることはできない', '', '', '', '', '', '', '', '', '', '', '']"
204203013,3,2,20,12,"['エーディットに絵の具の材料を\n提供され、アロルドは喜んだ。\nそろそろ新しい絵画を\n描き終えている頃だろうか？', '', '', '', '', '', '', '', '', '', '', '']"
204203014,3,2,20,12,"['【仮】エーディット受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
204204011,3,2,20,12,"['エーディット', '', '', '', '', '', '', '', '', '', '', '']"
204204012,3,2,20,12,"['未完成のキャンバス', '', '', '', '', '', '', '', '', '', '', '']"
204204013,3,2,20,12,"['告白を断られ、\n意気消沈するエーディット。\nアロルドが描き上げる絵を見ずに\n去るのだろうか？', '', '', '', '', '', '', '', '', '', '', '']"
204204014,3,2,20,12,"['【仮】エーディット受諾前テキスト', '', '', '', '', '', '', '', '', '', '', '']"
204201015,3,2,20,12,"['アロルドを探そう', '', '', '', '', '', '', '', '', '', '', '']"
204201016,3,2,20,12,"['平原タウンにいる画家のアロルドを探そう', '', '', '', '', '', '', '', '', '', '', '']"
204202015,3,2,20,12,"['アロルドに会いに行こう', '', '', '', '', '', '', '', '', '', '', '']"
204202016,3,2,20,12,"['画家のアロルドに会いに行こう', '', '', '', '', '', '', '', '', '', '', '']"
204202025,3,2,20,12,"['深青花を探そう', '', '', '', '', '', '', '', '', '', '', '']"
204202026,3,2,20,12,"['【汎用D】に自生しているらしい', '', '', '', '', '', '', '', '', '', '', '']"
204202035,3,2,20,12,"['深青花をアロルドに渡そう', '', '', '', '', '', '', '', '', '', '', '']"
204202036,3,2,20,12,"['画家のアロルドに深青花を届けよう', '', '', '', '', '', '', '', '', '', '', '']"
204203015,3,2,20,12,"['絵の進捗を見に行こう', '', '', '', '', '', '', '', '', '', '', '']"
