m_id,m_EffectLabel,m_EffectCategory,m_EffectAsset,m_SpawnMax,m_LoopEffect,m_Enemy,m_PossibleReverse,m_Color
1152,PC_HIT_BOW_SINGLE_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Bow/Eff_Btl_PC_BowM_Single_Shot_A.Eff_Btl_PC_BowM_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
1153,PC_HIT_BOW_SINGLE_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Bow/Eff_Btl_PC_BowL_Single_Shot_A.Eff_Btl_PC_BowL_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
1154,PC_HIT_BOW_SINGLE_LL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Bow/Eff_Btl_PC_BowXL_Single_Shot_A.Eff_Btl_PC_BowXL_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
1155,PC_SPEAR_SINGLE_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Fencer/Eff_Btl_PC_SpearHeadStrike_Single_Shot_A.Eff_Btl_PC_SpearHeadStrike_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
1156,PC_HIT_SPEAR_SINGLE_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/spear/Eff_Btl_PC_SpearL_Single_Shot_A.Eff_Btl_PC_SpearL_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
1157,PC_HIT_SPEAR_SINGLE_LL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/spear/Eff_Btl_PC_SpearXL_Single_Shot_A.Eff_Btl_PC_SpearXL_Single_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
1158,PC_FANHIT_SINGLE_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/fan/Eff_Btl_PC_FanHitM_Single_Shot_B2.Eff_Btl_PC_FanHitM_Single_Shot_B2,8,194,195,195,"[1.0, 1.0, 1.0]"
1159,PC_FANHIT_SINGLE_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/fan/Eff_Btl_PC_FanHitL_Single_Shot_B3.Eff_Btl_PC_FanHitL_Single_Shot_B3,8,194,195,195,"[1.0, 1.0, 1.0]"
1160,PC_FANHIT_SINGLE_XL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/fan/Eff_Btl_PC_FanHitXL_Single_Shot_B3.Eff_Btl_PC_FanHitXL_Single_Shot_B3,8,194,195,195,"[1.0, 1.0, 1.0]"
1161,PC_HIT_SWORD_ALL_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/sword/Eff_Btl_PC_SwordM_All_Shot_A.Eff_Btl_PC_SwordM_All_Shot_A,5,194,195,195,"[1.0, 1.0, 1.0]"
1162,PC_HIT_SWORD_ALL_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/sword/Eff_Btl_PC_SwordL_All_Shot_A.Eff_Btl_PC_SwordL_All_Shot_A,5,194,195,195,"[1.0, 1.0, 1.0]"
1163,PC_HIT_SWORD_ALL_LL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/sword/Eff_Btl_PC_SwordXL_All_Shot_A.Eff_Btl_PC_SwordXL_All_Shot_A,5,194,195,195,"[1.0, 1.0, 1.0]"
1164,PC_HIT_AXE_ALL_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Ax/Eff_Btl_PC_AxeM_All_Shot_A.Eff_Btl_PC_AxeM_All_Shot_A,5,194,195,195,"[1.0, 1.0, 1.0]"
1165,PC_HIT_AXE_ALL_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Ax/Eff_Btl_PC_AxeL_All_Shot_A.Eff_Btl_PC_AxeL_All_Shot_A,5,194,195,195,"[1.0, 1.0, 1.0]"
1166,PC_HIT_AXE_ALL_LL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Ax/Eff_Btl_PC_AxeXL_All_Shot_A.Eff_Btl_PC_AxeXL_All_Shot_A,5,194,195,195,"[1.0, 1.0, 1.0]"
1167,PC_HIT_DAGGER_ALL_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/dagger/Eff_Btl_PC_DaggerM_All_Shot_A.Eff_Btl_PC_DaggerM_All_Shot_A,5,194,195,195,"[1.0, 1.0, 1.0]"
1168,PC_HIT_DAGGER_ALL_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/dagger/Eff_Btl_PC_DaggerL_All_Shot_A.Eff_Btl_PC_DaggerL_All_Shot_A,5,194,195,195,"[1.0, 1.0, 1.0]"
1169,PC_HIT_DAGGER_ALL_LL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/dagger/Eff_Btl_PC_DaggerXL_All_Shot_A.Eff_Btl_PC_DaggerXL_All_Shot_A,5,194,195,195,"[1.0, 1.0, 1.0]"
1170,PC_HIT_BOW_ALL_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Bow/Eff_Btl_PC_BowM_All_Shot_A.Eff_Btl_PC_BowM_All_Shot_A,5,194,195,195,"[1.0, 1.0, 1.0]"
1171,PC_HIT_BOW_ALL_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Bow/Eff_Btl_PC_BowL_All_Shot_A.Eff_Btl_PC_BowL_All_Shot_A,5,194,195,195,"[1.0, 1.0, 1.0]"
1172,PC_HIT_BOW_ALL_LL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Bow/Eff_Btl_PC_BowXL_All_Shot_A.Eff_Btl_PC_BowXL_All_Shot_A,5,194,195,195,"[1.0, 1.0, 1.0]"
1173,PC_HIT_SPEAR_ALL_M,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/spear/Eff_Btl_PC_SpearM_All_Shot_A.Eff_Btl_PC_SpearM_All_Shot_A,5,194,195,195,"[1.0, 1.0, 1.0]"
1174,PC_HIT_SPEAR_ALL_L,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/spear/Eff_Btl_PC_SpearL_All_Shot_A.Eff_Btl_PC_SpearL_All_Shot_A,5,194,195,195,"[1.0, 1.0, 1.0]"
1175,PC_HIT_SPEAR_ALL_LL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/spear/Eff_Btl_PC_SpearXL_All_Shot_A.Eff_Btl_PC_SpearXL_All_Shot_A,5,194,195,195,"[1.0, 1.0, 1.0]"
1176,Kirakira_Treasure,4,/Game/Effect/Resource/V1_0_0/Particles/Env/FxPS_Env_AccesPoint_A.FxPS_Env_AccesPoint_A,12,195,194,194,"[1.0, 1.0, 1.0]"
1177,EVE_GACHA_START,7,/Game/Level/Area/Gacha/Effects/FxPS_Gh_Start.FxPS_Gh_Start,1,194,194,194,"[1.0, 1.0, 1.0]"
1178,EVE_GACHA_BLUE FRAME,7,/Game/Level/Area/Gacha/Effects/P_OrbGlowBlueLights.P_OrbGlowBlueLights,1,194,194,194,"[1.0, 1.0, 1.0]"
1179,EVE_GACHA_BURN03,7,/Game/Level/Area/Gacha/Effects/FxPS_GachaBurn_03_cbt.FxPS_GachaBurn_03_cbt,1,194,194,194,"[1.0, 1.0, 1.0]"
1180,EVE_GACHA_BURN04,7,/Game/Level/Area/Gacha/Effects/FxPS_GachaBurn_04_cbt.FxPS_GachaBurn_04_cbt,1,194,194,194,"[1.0, 1.0, 1.0]"
1181,EVE_GACHA_RADIUS04,7,/Game/Level/Area/Gacha/Effects/FxPS_GhRadi_05.FxPS_GhRadi_05,1,194,194,194,"[1.0, 1.0, 1.0]"
1182,EVE_GACHA_RADIUS05,7,/Game/Level/Area/Gacha/Effects/FxPS_GhRadi_05.FxPS_GhRadi_05,1,194,194,194,"[1.0, 1.0, 1.0]"
1183,EVE_GACHA_WHITEOUT,7,/Game/Level/Area/Gacha/Effects/FxPS_Gh_WO_01.FxPS_Gh_WO_01,1,194,194,194,"[1.0, 1.0, 1.0]"
1184,EVE_GACHA_GRAYOUT,7,/Game/Level/Area/Gacha/Effects/FxPS_Gh_WO_01.FxPS_Gh_WO_01,1,194,194,194,"[1.0, 1.0, 1.0]"
1185,EVE_GACHA_SPARKBURS0T3,7,/Game/Level/Area/Gacha/Effects/P_BlueSparkBurst_LV3.P_BlueSparkBurst_LV3,1,194,194,194,"[1.0, 1.0, 1.0]"
1186,EVE_GACHA_SPARKBURS0T4,7,/Game/Level/Area/Gacha/Effects/P_BlueSparkBurst_LV4.P_BlueSparkBurst_LV4,1,194,194,194,"[1.0, 1.0, 1.0]"
1187,EVE_GACHA_SPARKBURS0T5,7,/Game/Level/Area/Gacha/Effects/P_BlueSparkBurst.P_BlueSparkBurst,1,194,194,194,"[1.0, 1.0, 1.0]"
1188,EVE_GACHA_FLASHSTART,7,/Game/Level/Area/Gacha/Effects/P_flare_Start_C.P_flare_Start_C,1,194,194,194,"[1.0, 1.0, 1.0]"
1189,EVE_ETERNAL_RING_RED,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_Eternal_Ring_Red.FxPS_Eve_Eternal_Ring_Red,4,194,194,195,"[1.0, 1.0, 1.0]"
1190,EVE_LIGHTPOLE_LOOP,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_LightPole_Loop_A.FxPS_Eve_LightPole_Loop_A,1,195,194,194,"[1.0, 1.0, 1.0]"
1191,EVE_LIGHTPOLE_END,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_LightPole_End_A.FxPS_Eve_LightPole_End_A,1,194,194,194,"[1.0, 1.0, 1.0]"
1192,EVE_BLUEFRAME_LOOP,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_BlueFrame_Loop.FxPS_BlueFrame_Loop,1,195,194,194,"[1.0, 1.0, 1.0]"
1193,EVE_B04_09_02a,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_B04_09_02a.FxPS_Eve_B04_09_02a,1,194,194,195,"[1.0, 1.0, 1.0]"
1194,EVE_BLUEFRAME,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_BlueFrame.FxPS_BlueFrame,1,194,194,194,"[1.0, 1.0, 1.0]"
1195,EVE_WEDDIND,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_weddind_A.FxPS_weddind_A,8,195,194,194,"[1.0, 1.0, 1.0]"
1196,EVE_WHITEPAPER,7,/Game/Map/Resource/Environment/Dust/PGPU_Dust_Vec_Large2_WhitePaper_A.PGPU_Dust_Vec_Large2_WhitePaper_A,3,195,194,194,"[1.0, 1.0, 1.0]"
1197,EVE_FIRESCREEN,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Env_FireScreen_A.FxPS_Env_FireScreen_A,1,195,194,194,"[1.0, 1.0, 1.0]"
1198,BTL_SHINNING_A,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Btl_Shinning_A.FxPS_Btl_Shinning_A,1,194,194,194,"[1.0, 1.0, 1.0]"
1199,EVE_ETERNAL_RING_DARKRED,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_Eternal_Ring_DarkRed.FxPS_Eve_Eternal_Ring_DarkRed,4,194,194,194,"[1.0, 1.0, 1.0]"
1200,PC_SWORD_ALL_S,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Fencer/FxPS_Btl_FenLargeSlash_A.FxPS_Btl_FenLargeSlash_A,4,194,194,194,"[1.0, 1.0, 1.0]"
1201,PC_SWORD_ALL_S,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Fencer/FxPS_Btl_FenLargeSlash_A.FxPS_Btl_FenLargeSlash_A,4,194,195,195,"[1.0, 1.0, 1.0]"
1202,EVE_PURDIS_TRANSFORM,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Btl_BossBoost_A.FxPS_Btl_BossBoost_A,1,194,194,194,"[1.0, 1.0, 1.0]"
1203,EVE_LIGHTCHARGE_A1,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_Lightcharge_A1.FxPS_Eve_Lightcharge_A1,1,194,194,194,"[1.0, 1.0, 1.0]"
1204,ENEMY_BOSS_BOOST,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Boss/FxPS_Btl_BossBoost2_A_EX_Red.FxPS_Btl_BossBoost2_A_EX_Red,4,195,195,195,"[1.0, 1.0, 1.0]"
1205,ENEMY_BOSS_BOOST_BREAK,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Boss/FxPS_Btl_BossBoost_End_A1.FxPS_Btl_BossBoost_End_A1,1,194,194,194,"[1.0, 1.0, 1.0]"
1206,ENEMY_BOSS_SWALLOW,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Boss/FxPS_Btl_BossSwallow_B_Charge.FxPS_Btl_BossSwallow_B_Charge,1,194,194,194,"[1.0, 1.0, 1.0]"
1207,ENEMY_BOSS_AURASWORD,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Boss/FxPS_Btl_Bosssword_A_EX_Black.FxPS_Btl_Bosssword_A_EX_Black,1,194,194,194,"[1.0, 1.0, 1.0]"
1208,ENEMY_BOSS_RING_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Boss/FxPS_Eve_Eternal_BossRing_Red_loop_A.FxPS_Eve_Eternal_BossRing_Red_loop_A,1,195,195,195,"[1.0, 1.0, 1.0]"
1209,ENEMY_BOSS_RING_B,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Boss/FxPS_Eve_Eternal_BossRing_Red_loop_B.FxPS_Eve_Eternal_BossRing_Red_loop_B,1,195,195,195,"[1.0, 1.0, 1.0]"
1210,PC_ARNESS_LIGHT,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Parameter/FxPS_Eve_Lightcharge_B.FxPS_Eve_Lightcharge_B,1,194,194,194,"[1.0, 1.0, 1.0]"
1211,PC_ARNESS_BUFF_ALL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Parameter/Eff_Btl_Com_SpiritBuff_Single_Shot_A1.Eff_Btl_Com_SpiritBuff_Single_Shot_A1,1,194,194,194,"[1.0, 1.0, 1.0]"
1212,PC_RED_FEAR,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/State/Eff_Btl_Com_StateFear_Single_Shot_B.Eff_Btl_Com_StateFear_Single_Shot_B,8,195,194,194,"[1.0, 1.0, 1.0]"
1213,EVE_B06_00_01A1,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_B06_00_01a1.FxPS_Eve_B06_00_01a1,1,194,194,194,"[1.0, 1.0, 1.0]"
1214,EVE_B07_00_04A1,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_HolyLight_FadeOff_A.FxPS_Eve_HolyLight_FadeOff_A,1,194,194,194,"[1.0, 1.0, 1.0]"
1215,EVE_B07_00_04A2,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_HolyLight_FadeOff_B.FxPS_Eve_HolyLight_FadeOff_B,1,194,194,194,"[1.0, 1.0, 1.0]"
1216,EVE_BLIZZARD,7,/Game/Effect/Resource/V1_0_0/Particles/Env/FxPS_Env_Blizzard_C.FxPS_Env_Blizzard_C,1,195,194,194,"[1.0, 1.0, 1.0]"
1217,ENEMY_BOSS_DEATHFIELD,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/State/FxPS_Btl_DeathCall_A.FxPS_Btl_DeathCall_A,1,195,194,194,"[1.0, 1.0, 1.0]"
1218,EVE_B07_00_03b,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_B07_00_03b.FxPS_Eve_B07_00_03b,1,194,194,195,"[1.0, 1.0, 1.0]"
1219,ENEMY_BOSS_P_INTERCEPT,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Boss/Eff_Btl_Boss_Barrier_L_A.Eff_Btl_Boss_Barrier_L_A,12,195,195,194,"[1.0, 1.0, 1.0]"
1220,EVE_DARKPURPLEMIST,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_DarkPurpleMist_A1.FxPS_Eve_DarkPurpleMist_A1,1,195,194,194,"[1.0, 1.0, 1.0]"
1221,EVE_WHITESMOKE_LOOP_A,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_WhiteSmoke_Loop_A.FxPS_Eve_WhiteSmoke_Loop_A,10,195,194,194,"[1.0, 1.0, 1.0]"
1222,EVE_WHITESMOKE_LOOP_B,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_WhiteSmoke_Loop_B.FxPS_Eve_WhiteSmoke_Loop_B,10,194,194,194,"[1.0, 1.0, 1.0]"
1223,EVE_WHITESMOKE_FINISH,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_WhiteSmoke_Finish.FxPS_Eve_WhiteSmoke_Finish,10,194,194,194,"[1.0, 1.0, 1.0]"
1224,PC_HOLYNIGHT,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/priest/FxPS_Btl_HolyNightRay_C.FxPS_Btl_HolyNightRay_C,4,194,194,194,"[1.0, 1.0, 1.0]"
1226,PC_EARTHBREAKER,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/FxPS_Btl_EarthBreaker_A.FxPS_Btl_EarthBreaker_A,4,194,194,194,"[1.0, 1.0, 1.0]"
1227,EVE_WARPHOLE_LOOP,7,/Game/Effect/Resource/V1_0_0/Particles/Event/Eff_Event_warp_A_Loop.Eff_Event_warp_A_Loop,1,195,194,194,"[1.0, 1.0, 1.0]"
1228,EVE_WARPHOLE_OPEN,7,/Game/Effect/Resource/V1_0_0/Particles/Event/Eff_Event_warp_A_Short.Eff_Event_warp_A_Short,1,194,194,194,"[1.0, 1.0, 1.0]"
1229,EVE_WARPHOLE_CLOSE,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Btl_DarknessCome_A.FxPS_Btl_DarknessCome_A,1,194,194,194,"[1.0, 1.0, 1.0]"
1230,EVE_DARKMIST_LOOP,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Btl_DarknessCome_A_Loop.FxPS_Btl_DarknessCome_A_Loop,1,195,194,194,"[1.0, 1.0, 1.0]"
1231,EVE_PLAY_DARKNESS,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_B07_02_09a_Frame.FxPS_Eve_B07_02_09a_Frame,2,194,194,195,"[1.0, 1.0, 1.0]"
1232,EVE_B06_02_08A_HOLDFIRE,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_B06_02_08a_HoldFire.FxPS_Eve_B06_02_08a_HoldFire,10,195,194,194,"[1.0, 1.0, 1.0]"
1233,EVE_B06_02_08A_FIREARROW,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_B06_02_08a_FireArrow.FxPS_Eve_B06_02_08a_FireArrow,10,194,194,194,"[1.0, 1.0, 1.0]"
1234,EVE_WHITESMOKE_FINISH_SINGLE,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_WhiteSmoke_Finish_Single.FxPS_Eve_WhiteSmoke_Finish_Single,1,194,194,194,"[1.0, 1.0, 1.0]"
1235,EVE_PLAY_DARKNESS_2,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Event_DarknessSlash_A.FxPS_Event_DarknessSlash_A,2,194,194,195,"[1.0, 1.0, 1.0]"
1236,EVE_PLAY_DARKNESS_RV,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Event_DarknessSlash_B.FxPS_Event_DarknessSlash_B,2,194,194,195,"[1.0, 1.0, 1.0]"
1237,EVE_HORY_SWORD_A,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_HolySword_A.FxPS_Eve_HolySword_A,1,194,194,195,"[1.0, 1.0, 1.0]"
1238,EVE_HORY_ATK_SWORD,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_B07_02_09a_Blade.FxPS_Eve_B07_02_09a_Blade,1,194,194,195,"[1.0, 1.0, 1.0]"
1239,EVE_HORY_SWORD_FIN,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_HolySword_A_End.FxPS_Eve_HolySword_A_End,1,194,194,195,"[1.0, 1.0, 1.0]"
1240,EVE_ENEMY_TRANSFORM_MIDDLE,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_Morph_D.FxPS_Eve_Morph_D,1,194,194,195,"[1.0, 1.0, 1.0]"
1241,EVE_DARKMIST_AFTER,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Btl_DarknessOut_A.FxPS_Btl_DarknessOut_A,1,194,194,195,"[1.0, 1.0, 1.0]"
1242,PC_DEMISEAARROW_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/hunter/Eff_Btl_DemiseArrow2_All_Shot_A.Eff_Btl_DemiseArrow2_All_Shot_A,1,194,194,194,"[1.0, 1.0, 1.0]"
1243,PC_DEMISEAARROW_B,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/hunter/Eff_Btl_DemiseArrow2_All_Shot_B.Eff_Btl_DemiseArrow2_All_Shot_B,1,194,194,194,"[1.0, 1.0, 1.0]"
1244,PC_DEMISEAARROW_C,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/hunter/Eff_Btl_DemiseArrow2_All_Shot_C.Eff_Btl_DemiseArrow2_All_Shot_C,1,194,194,194,"[1.0, 1.0, 1.0]"
1245,COM_HIT_SLEEP,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/HitEffect/Eff_Btl_Com_SleepHit_Single_Shot_A.Eff_Btl_Com_SleepHit_Single_Shot_A,4,194,194,195,"[1.0, 1.0, 1.0]"
1246,COM_HIT_BLOOD,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/HitEffect/Eff_Btl_Com_BleedHit_Single_Shot_A.Eff_Btl_Com_BleedHit_Single_Shot_A,16,194,194,195,"[1.0, 1.0, 1.0]"
1247,COM_PARALYS,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/State/Eff_Btl_Com_StateParalyze_Single_Shot_A.Eff_Btl_Com_StateParalyze_Single_Shot_A,16,194,194,195,"[1.0, 1.0, 1.0]"
1248,PC_CRITICALARROW,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/FxPS_Btl_EneStrongbow_B.FxPS_Btl_EneStrongbow_B,4,194,194,195,"[1.0, 1.0, 1.0]"
1249,PC_PTARMIGAN3WAY,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/hunter/FxPS_Btl_HunPtarmigan3way_A.FxPS_Btl_HunPtarmigan3way_A,4,194,194,194,"[1.0, 1.0, 1.0]"
1250,EVE_OSCA_SHINE_A,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_MentalShine_A_Loop.FxPS_Eve_MentalShine_A_Loop,1,194,194,194,"[1.0, 1.0, 1.0]"
1251,EVE_OSCA_SHINE_B,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_MentalShine_A_End.FxPS_Eve_MentalShine_A_End,1,194,194,194,"[1.0, 1.0, 1.0]"
1253,PC_INNOCENTARROW,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/FxPS_Btl_EneStrongbow_B.FxPS_Btl_EneStrongbow_B,4,194,194,195,"[0.05000000074505806, 0.10000000149011612, 0.8500000238418579]"
1254,EVE_FRAMEGRACE_CANDLE_LOOP,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_HolyFire_A_Loop.FxPS_Eve_HolyFire_A_Loop,1,194,194,194,"[1.0, 1.0, 1.0]"
1255,EVE_FRAMEGRACE_CANDLE_OUT,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_HolyFire_A_End.FxPS_Eve_HolyFire_A_End,1,194,194,194,"[1.0, 1.0, 1.0]"
1256,ENEMY_DRAGONBREATH_DARK,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/FxPS_Btl_EneBreathFear_A.FxPS_Btl_EneBreathFear_A,1,194,195,194,"[0.0, 1.0, 0.0]"
1257,ENEMY_INK_SPITTING,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/FxPS_Btl_EneBreathFear_A.FxPS_Btl_EneBreathFear_A,1,194,195,194,"[0.01590000092983246, 0.38999998569488525, 0.04320000112056732]"
1258,3Spear_Single_Shot_A,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Merchant/Eff_Blt_PC_3Spear_Single_Shot_A.Eff_Blt_PC_3Spear_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
1259,3Spear_Single_Shot_B,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Merchant/Eff_Blt_PC_3Spear_Single_Shot_B.Eff_Blt_PC_3Spear_Single_Shot_B,4,194,194,194,"[1.0, 1.0, 1.0]"
1260,PC_WindStorm,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Merchant/Eff_Blt_PC_WindStorm_All_Shot_A.Eff_Blt_PC_WindStorm_All_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
1261,FxPS_Eve_Bird4_A,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_Bird4_A.FxPS_Eve_Bird4_A,1,194,194,194,"[1.0, 1.0, 1.0]"
1262,FxPS_Eve_Bird4_B,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_Bird4_B.FxPS_Eve_Bird4_B,1,194,194,194,"[1.0, 1.0, 1.0]"
1263,FxPS_Env_FlameBottle_A,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Env_FlameBottle_A.FxPS_Env_FlameBottle_A,4,194,194,194,"[1.0, 1.0, 1.0]"
1264,3Spear_Single_Shot_A_02,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Merchant/Eff_Blt_PC_3SpearParts_Single_Shot_A.Eff_Blt_PC_3SpearParts_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
1265,3Spear_Single_Shot_B_02,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Merchant/Eff_Blt_PC_3SpearParts_Single_Shot_B.Eff_Blt_PC_3SpearParts_Single_Shot_B,4,194,194,194,"[1.0, 1.0, 1.0]"
1266,3Spear_Single_Shot_B_02,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Merchant/Eff_Blt_PC_3SpearParts_Single_Shot_C.Eff_Blt_PC_3SpearParts_Single_Shot_C,4,194,194,194,"[1.0, 1.0, 1.0]"
1267,Eff_Event_Barrier_A,7,/Game/Effect/Resource/V1_0_0/Particles/Event/Eff_Event_Barrier_A.Eff_Event_Barrier_A,1,195,194,194,"[1.0, 1.0, 1.0]"
1268,Eve_Rain_A,7,/Game/Effect/Resource/V1_0_0/Particles/Env/FxPS_Env_Rain_A.FxPS_Env_Rain_A,1,195,194,194,"[1.0, 1.0, 1.0]"
1269,Eve_Rainbow_A,7,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_Rainbow_A.FxPS_Eve_Rainbow_A,1,195,194,194,"[1.0, 1.0, 1.0]"
1270,COM_OMEN_WIND,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Omen/Eff_Btl_Com_WindOmen_Semi_Shot_A.Eff_Btl_Com_WindOmen_Semi_Shot_A,8,194,195,195,"[1.0, 1.0, 1.0]"
