m_id,m_Category,m_Grade,m_DisplayOrder,m_HideAchieved,m_HideCondAchieved,m_HideAfterAquired,m_OpenCondAchieve,m_OpenCondQuest,m_OpenCondOther,m_Title,m_Description,m_ConditionID,m_AddInfluence,m_RewardType,m_RewardItemId,m_RewardItemNum,m_RewardOption0,m_LimitedTimeId,m_LimitedStartTimestamp,m_LimitedEndTimestamp,m_AfterAchieveLimitNum,m_LimitNumHide
13705,3,1,34002,194,194,194,13704,0,0,121888,122098,104280,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13706,3,1,34003,194,194,194,13705,0,0,121889,122099,104281,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13707,3,1,34004,194,194,194,13706,0,0,121890,122100,104282,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13708,3,1,34005,194,194,194,13707,0,0,121891,122101,104283,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13709,3,1,34006,194,194,194,13708,0,0,121892,122102,104284,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13710,3,1,34007,194,194,194,13709,0,0,121893,122103,104285,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13711,3,1,34008,194,194,194,13710,0,0,121894,122104,104286,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13712,3,1,34009,194,194,194,13711,0,0,121895,122105,104287,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13713,3,1,34010,194,194,194,13712,0,0,121896,122106,104288,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13714,3,1,34011,194,194,194,13713,0,0,121897,122107,104289,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13715,3,1,34012,194,194,194,13714,0,0,121898,122108,104290,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13716,3,1,34013,194,194,194,13715,0,0,121899,122109,104291,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13717,3,1,34014,194,194,194,13716,0,0,121900,122110,104292,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13718,3,1,34015,194,194,194,13717,0,0,121901,122111,104293,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13719,3,1,34016,194,194,194,13718,0,0,121902,122112,104294,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13720,3,1,34017,194,194,194,13719,0,0,121903,122113,104295,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13721,3,1,34018,194,194,194,13720,0,0,121904,122114,104296,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13722,3,1,34019,194,194,194,13721,0,0,121905,122115,104297,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13723,3,1,34020,194,194,194,13722,0,0,121906,122116,104298,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13724,3,1,34021,194,194,194,13723,0,0,121907,122117,104299,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13725,3,1,34022,194,194,194,13724,0,0,121908,122118,104300,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13726,3,1,34023,194,194,194,13725,0,0,121909,122119,104301,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13727,3,1,34024,194,194,194,13726,0,0,121910,122120,104302,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13728,3,1,34025,194,194,194,13727,0,0,121911,122121,104303,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13729,3,1,34026,194,194,194,13728,0,0,121912,122122,104304,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13730,3,1,34027,194,194,194,13729,0,0,121913,122123,104305,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13731,3,1,34028,194,194,194,13730,0,0,121914,122124,104306,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13732,3,1,34029,194,194,194,13731,0,0,121915,122125,104307,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13733,3,1,34030,194,194,194,13732,0,0,121916,122126,104308,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13734,3,1,34031,194,194,194,13733,0,0,121917,122127,104309,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13735,3,1,34032,194,194,194,13734,0,0,121918,122128,104310,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13736,3,1,34033,194,194,194,13735,0,0,121919,122129,104311,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13737,3,1,34034,194,194,194,13736,0,0,121920,122130,104312,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13738,3,1,34035,194,194,194,13737,0,0,121921,122131,104313,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13739,3,1,34036,194,194,194,13738,0,0,121922,122132,104314,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13740,3,1,34037,194,194,194,13739,0,0,121923,122133,104315,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13741,3,1,34038,194,194,194,13740,0,0,121924,122134,104316,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13742,3,1,34039,194,194,194,13741,0,0,121925,122135,104317,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13743,3,1,34040,194,194,194,13742,0,0,121926,122136,104318,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13744,3,1,34041,194,194,194,13743,0,0,121927,122137,104319,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13745,3,1,34042,194,194,194,13744,0,0,121928,122138,104320,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13746,3,1,34043,194,194,194,13745,0,0,121929,122139,104321,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13747,3,1,34044,194,194,194,13746,0,0,121930,122140,104322,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13748,3,1,34045,194,194,194,13747,0,0,121931,122141,104323,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13749,3,1,34046,194,194,194,13748,0,0,121932,122142,104324,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13750,3,1,34047,194,194,194,13749,0,0,121933,122143,104325,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13751,3,1,34048,194,194,194,13750,0,0,121934,122144,104326,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13752,3,1,34049,194,194,194,13751,0,0,121935,122145,104327,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13753,3,1,34050,194,194,194,13752,0,0,121936,122146,104328,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13754,3,1,34051,194,194,194,13753,0,0,121937,122147,104329,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13755,3,1,34052,194,194,194,13754,0,0,121938,122148,104330,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13756,3,1,34053,194,194,194,13755,0,0,121939,122149,104331,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13757,3,1,34054,194,194,194,13756,0,0,121940,122150,104332,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13758,3,1,34055,194,194,194,13757,0,0,121941,122151,104333,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13759,3,1,34056,194,194,194,13758,0,0,121942,122152,104334,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13760,3,1,34057,194,194,194,13759,0,0,121943,122153,104335,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13761,3,1,34058,194,194,194,13760,0,0,121944,122154,104336,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13762,3,1,34059,194,194,194,13761,0,0,121945,122155,104337,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13763,3,1,34060,194,194,194,13762,0,0,121946,122156,104338,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13764,3,2,34061,194,194,194,13763,0,0,121947,122157,104339,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13765,3,2,34062,194,194,194,13764,0,0,121948,122158,104340,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13766,3,2,34063,194,194,194,13765,0,0,121949,122159,104341,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13767,3,2,34064,194,194,194,13766,0,0,121950,122160,104342,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13768,3,2,34065,194,194,194,13767,0,0,121951,122161,104343,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13769,3,2,34066,194,194,194,13768,0,0,121952,122162,104344,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13770,3,2,34067,194,194,194,13769,0,0,121953,122163,104345,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13771,3,2,34068,194,194,194,13770,0,0,121954,122164,104346,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13772,3,2,34069,194,194,194,13771,0,0,121955,122165,104347,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13773,3,2,34070,194,194,194,13772,0,0,121956,122166,104348,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13774,3,2,34071,194,194,194,13773,0,0,121957,122167,104349,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13775,3,2,34072,194,194,194,13774,0,0,121958,122168,104350,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13776,3,2,34073,194,194,194,13775,0,0,121959,122169,104351,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13777,3,2,34074,194,194,194,13776,0,0,121960,122170,104352,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13778,3,2,34075,194,194,194,13777,0,0,121961,122171,104353,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13779,3,2,34076,194,194,194,13778,0,0,121962,122172,104354,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13780,3,2,34077,194,194,194,13779,0,0,121963,122173,104355,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13781,3,2,34078,194,194,194,13780,0,0,121964,122174,104356,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13782,3,2,34079,194,194,194,13781,0,0,121965,122175,104357,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13783,3,2,34080,194,194,194,13782,0,0,121966,122176,104358,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13784,3,2,34081,194,194,194,13783,0,0,121967,122177,104359,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13785,3,2,34082,194,194,194,13784,0,0,121968,122178,104360,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13786,3,2,34083,194,194,194,13785,0,0,121969,122179,104361,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13787,3,2,34084,194,194,194,13786,0,0,121970,122180,104362,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13788,3,2,34085,194,194,194,13787,0,0,121971,122181,104363,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13789,3,2,34086,194,194,194,13788,0,0,121972,122182,104364,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13790,3,2,34087,194,194,194,13789,0,0,121973,122183,104365,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13791,3,2,34088,194,194,194,13790,0,0,121974,122184,104366,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13792,3,2,34089,194,194,194,13791,0,0,121975,122185,104367,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13793,3,2,34090,194,194,194,13792,0,0,121976,122186,104368,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13794,3,2,34091,194,194,194,13793,0,0,121977,122187,104369,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13795,3,2,34092,194,194,194,13794,0,0,121978,122188,104370,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13796,3,2,34093,194,194,194,13795,0,0,121979,122189,104371,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13797,3,2,34094,194,194,194,13796,0,0,121980,122190,104372,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13798,3,2,34095,194,194,194,13797,0,0,121981,122191,104373,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13799,3,2,34096,194,194,194,13798,0,0,121982,122192,104374,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13800,3,2,34097,194,194,194,13799,0,0,121983,122193,104375,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13801,3,2,34098,194,194,194,13800,0,0,121984,122194,104376,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13802,3,2,34099,194,194,194,13801,0,0,121985,122195,104377,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[3, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13803,3,3,34100,194,194,194,13802,0,0,121986,122196,104378,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
104,4,1,42001,194,194,194,0,0,0,111357,116355,90104,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
105,4,1,42002,194,194,194,104,0,0,111358,116356,90105,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
106,4,1,42003,194,194,194,105,0,0,111359,116357,90106,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
107,4,1,42004,194,194,194,106,0,0,111360,116358,90107,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
108,4,1,42005,194,194,194,107,0,0,111361,116359,90108,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
109,4,1,42006,194,194,194,108,0,0,111362,116360,90109,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
110,4,1,42007,194,194,194,109,0,0,111363,116361,90110,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
111,4,1,42008,194,194,194,110,0,0,111364,116362,90111,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
112,4,1,42009,194,194,194,111,0,0,111365,116363,90112,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
113,4,1,42010,194,194,194,112,0,0,111366,116364,90113,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
345,4,1,42011,194,194,194,113,0,0,111605,116606,90355,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
346,4,1,42012,194,194,194,345,0,0,111606,116607,90356,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
347,4,2,42013,194,194,194,346,0,0,111607,116608,90357,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
348,4,2,42014,194,194,194,347,0,0,111608,116609,90358,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
349,4,2,42015,194,194,194,348,0,0,111609,116610,90359,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
350,4,2,42016,194,194,194,349,0,0,111610,116611,90360,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
351,4,2,42017,194,194,194,350,0,0,111611,116612,90361,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
352,4,2,42018,194,194,194,351,0,0,111612,116613,90362,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
353,4,3,42019,194,194,194,352,0,0,111613,116614,90363,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
354,4,3,42020,194,194,194,353,0,0,111614,116615,90364,"[5, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
114,4,1,43001,194,194,194,0,0,0,111367,116365,90114,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
115,4,1,43002,194,194,194,114,0,0,111368,116366,90115,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
116,4,1,43003,194,194,194,115,0,0,111369,116367,90116,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
117,4,1,43004,194,194,194,116,0,0,111370,116368,90117,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
118,4,1,43005,194,194,194,117,0,0,111371,116369,90118,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
119,4,1,43006,194,194,194,118,0,0,111372,116370,90119,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
120,4,1,43007,194,194,194,119,0,0,111373,116371,90120,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
121,4,1,43008,194,194,194,120,0,0,111374,116372,90121,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
122,4,1,43009,194,194,194,121,0,0,111375,116373,90122,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
123,4,1,43010,194,194,194,122,0,0,111376,116374,90123,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
355,4,1,43011,194,194,194,123,0,0,111615,116616,90365,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
356,4,1,43012,194,194,194,355,0,0,111616,116617,90366,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
