m_id,m_Version,m_Name,m_MapID,m_ReturnMapID,m_ReturnPathActorName,m_ReturnDir,m_Kind,m_PlayBGM,m_SoundCueID,m_Skip,m_MapLoadWait,m_IgnoreCharaGroups,m_ForceObjectId
1762,Ply/Ply_059,EvPC059_01_02a,73,0,,0,2,0,"[3058, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1763,Ply/Ply_059,EvPC059_02_01a,72,0,,0,2,0,"[3058, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1764,Ply/Ply_059,EvPC059_02_02a,72,0,,0,2,0,"[3058, 3070, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1765,Ply/Ply_059,EvPC059_02_03a,73,0,,0,2,0,"[3058, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1766,Ply/Ply_059,EvPC059_02_04a,72,0,,0,2,0,"[3058, 3070, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1767,Ply/Ply_059,EvPC059_03_01a,72,0,,0,2,0,"[3058, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1768,Ply/Ply_059,EvPC059_03_02a,74,0,,0,2,0,"[3058, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1769,Ply/Ply_059,EvPC059_04_01a,72,0,,0,2,0,"[3058, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1770,Ply/Ply_059,EvPC059_04_02a,72,0,,0,2,0,"[3058, 3070, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1771,Ply/Ply_059,EvPC059_04_03a,74,0,,0,2,0,"[3058, 3070, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1781,Ply/Ply_060,EvPC060_01_01a,121,0,,0,2,0,"[3059, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1782,Ply/Ply_060,EvPC060_01_02a,120,120,Mnt_T_2A1_01,0,2,0,"[3059, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1783,Ply/Ply_060,EvPC060_02_01a,121,0,,0,2,0,"[3059, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1784,Ply/Ply_060,EvPC060_02_02a,120,0,,0,2,0,"[3059, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1785,Ply/Ply_060,EvPC060_02_03a,36,0,,0,2,0,"[3059, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1786,Ply/Ply_060,EvPC060_02_04a,120,0,,0,2,0,"[3059, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1787,Ply/Ply_060,EvPC060_03_01a,121,0,,0,2,0,"[3059, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1788,Ply/Ply_060,EvPC060_03_02a,120,0,,0,2,0,"[3059, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1789,Ply/Ply_060,EvPC060_04_01a,121,0,,0,2,0,"[3059, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1790,Ply/Ply_060,EvPC060_04_02a,120,0,,0,2,0,"[3059, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1791,Ply/Ply_060,EvPC060_04_03a,37,0,,0,2,0,"[3059, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1792,Ply/Ply_060,EvPC060_04_04a,120,0,,0,2,0,"[3059, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1801,Ply/Ply_061,EvPC061_01_01a,26,0,,0,2,0,"[3060, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1802,Ply/Ply_061,EvPC061_01_02a,27,27,Dst_F_1A1_02,0,2,0,"[3060, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1803,Ply/Ply_061,EvPC061_02_01a,26,0,,0,2,0,"[3060, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1804,Ply/Ply_061,EvPC061_02_02a,26,0,,0,2,0,"[3060, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1805,Ply/Ply_061,EvPC061_02_03a,27,0,,0,2,0,"[3060, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1806,Ply/Ply_061,EvPC061_02_03b,27,0,,0,2,0,"[3060, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1807,Ply/Ply_061,EvPC061_03_01a,26,0,,0,2,0,"[3060, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1808,Ply/Ply_061,EvPC061_03_02a,27,27,Dst_F_1A1_03,0,2,0,"[3060, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1809,Ply/Ply_061,EvPC061_04_01a,26,0,,0,2,0,"[3060, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1810,Ply/Ply_061,EvPC061_04_02a,27,0,,0,2,0,"[3060, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1811,Ply/Ply_061,EvPC061_04_02b,27,0,,0,2,0,"[3060, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1821,Ply/Ply_062,EvPC062_01_01a,26,0,,0,2,0,"[3061, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1822,Ply/Ply_062,EvPC062_01_02a,26,0,,0,2,0,"[3061, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1823,Ply/Ply_062,EvPC062_01_03a,26,0,,0,2,0,"[3061, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1824,Ply/Ply_062,EvPC062_02_01a,26,0,,0,2,0,"[3061, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1825,Ply/Ply_062,EvPC062_02_02a,26,0,,0,2,0,"[3061, 3067, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1826,Ply/Ply_062,EvPC062_02_03a,26,0,,0,2,0,"[3061, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1827,Ply/Ply_062,EvPC062_02_04a,26,0,,0,2,0,"[3061, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1828,Ply/Ply_062,EvPC062_02_05a,26,0,,0,2,0,"[3061, 3067, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1829,Ply/Ply_062,EvPC062_03_01a,26,0,,0,2,0,"[3061, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1830,Ply/Ply_062,EvPC062_03_02a,26,0,,0,2,0,"[3061, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1831,Ply/Ply_062,EvPC062_03_03a,26,0,,0,2,0,"[3061, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1832,Ply/Ply_062,EvPC062_04_01a,26,0,,0,2,0,"[3061, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1833,Ply/Ply_062,EvPC062_04_02a,26,0,,0,2,0,"[3061, 3067, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1834,Ply/Ply_062,EvPC062_04_03a,26,0,,0,2,0,"[3061, 3067, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1841,Ply/Ply_063,EvPC063_01_01a,2,0,,0,2,0,"[3062, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1842,Ply/Ply_063,EvPC063_01_02a,2,0,,0,2,0,"[3062, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1843,Ply/Ply_063,EvPC063_02_01a,2,0,,0,2,0,"[3062, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1844,Ply/Ply_063,EvPC063_02_02a,2,0,,0,2,0,"[3062, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1845,Ply/Ply_063,EvPC063_02_03a,2,0,,0,2,0,"[3062, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1846,Ply/Ply_063,EvPC063_02_04a,2,0,,0,2,0,"[3062, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1847,Ply/Ply_063,EvPC063_03_01a,2,0,,0,2,0,"[3062, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1848,Ply/Ply_063,EvPC063_03_02a,2,0,,0,2,0,"[3062, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1849,Ply/Ply_063,EvPC063_04_01a,2,0,,0,2,0,"[3062, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1850,Ply/Ply_063,EvPC063_04_02a,2,0,,0,2,0,"[3062, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1851,Ply/Ply_063,EvPC063_04_03a,2,0,,0,2,0,"[3062, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1852,Ply/Ply_063,EvPC063_04_03b,2,0,,0,2,0,"[3062, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1861,Ply/Ply_064,EvPC064_01_01a,47,0,,0,2,0,"[3063, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1862,Ply/Ply_064,EvPC064_01_02a,48,48,Fst_F_1A1_02,0,2,0,"[3063, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1863,Ply/Ply_064,EvPC064_02_01a,47,0,,0,2,0,"[3063, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1864,Ply/Ply_064,EvPC064_02_02a,47,0,,0,2,0,"[3063, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1865,Ply/Ply_064,EvPC064_02_03a,48,0,,0,2,0,"[3063, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1866,Ply/Ply_064,EvPC064_02_03b,48,0,,0,2,0,"[3063, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6232,Ply/Ply_064,EvPC064_02_03c,46,46,Hotel0,0,2,0,"[3063, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1867,Ply/Ply_064,EvPC064_03_01a,47,0,,0,2,0,"[3063, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1868,Ply/Ply_064,EvPC064_03_02a,49,49,Fst_F_2A1_01,0,2,0,"[3063, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1869,Ply/Ply_064,EvPC064_04_01a,47,0,,0,2,0,"[3063, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1870,Ply/Ply_064,EvPC064_04_02a,49,0,,0,2,0,"[3063, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
1871,Ply/Ply_064,EvPC064_04_02b,49,0,,0,2,0,"[3063, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6303,Ply/Ply_066,EvPC066_01_01a,10009,0,,0,2,0,"[3065, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6304,Ply/Ply_066,EvPC066_01_02a,10012,0,,0,2,0,"[3065, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6305,Ply/Ply_066,EvPC066_01_03a,10009,0,,0,2,0,"[3065, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6306,Ply/Ply_066,EvPC066_01_03b,10009,10009,Snw_T_1A1_03,0,2,0,"[3065, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6307,Ply/Ply_066,EvPC066_02_01a,10009,0,,0,2,0,"[3065, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6308,Ply/Ply_066,EvPC066_02_02a,10012,0,,0,2,0,"[3065, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6309,Ply/Ply_066,EvPC066_02_03a,10012,0,,0,2,0,"[3065, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6310,Ply/Ply_066,EvPC066_02_03b,10012,0,,0,2,0,"[3065, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6311,Ply/Ply_066,EvPC066_02_04a,10009,0,,0,2,0,"[3065, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6312,Ply/Ply_066,EvPC066_03_01a,10009,0,,0,2,0,"[3065, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6313,Ply/Ply_066,EvPC066_03_02a,10012,10012,Snw_F_1A1_01,2,2,0,"[3065, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6314,Ply/Ply_066,EvPC066_03_03a,10012,0,,0,2,0,"[3065, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6315,Ply/Ply_066,EvPC066_03_03b,10012,10012,Snw_F_1A1_02,0,2,0,"[3065, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6316,Ply/Ply_066,EvPC066_03_04a,10009,0,,0,2,0,"[3065, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6317,Ply/Ply_066,EvPC066_04_01a,10009,10009,Hotel0,0,2,0,"[3065, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6318,Ply/Ply_066,EvPC066_04_02a,10013,0,,0,2,0,"[3065, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6319,Ply/Ply_066,EvPC066_04_02b,10013,10013,Snw_D_9A1_01,0,2,0,"[3065, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6320,Ply/Ply_066,EvPC066_04_03a,10009,0,,0,2,0,"[3065, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6264,Ply/Ply_067,EvPC067_01_01a,2,2,Clf_T_1A1_10,0,2,0,"[3066, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6265,Ply/Ply_067,EvPC067_01_02a,2,2,Clf_T_1A1_11,0,2,0,"[3066, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6266,Ply/Ply_067,EvPC067_01_03a,3,3,Clf_T_1B1_03,0,2,0,"[3066, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6267,Ply/Ply_067,EvPC067_01_04a,2,0,,0,2,0,"[3066, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6268,Ply/Ply_067,EvPC067_01_05a,2,0,,0,2,0,"[3066, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6269,Ply/Ply_067,EvPC067_02_01a,2,0,,0,2,0,"[3066, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6270,Ply/Ply_067,EvPC067_02_02a,2022,0,,0,2,0,"[3066, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6271,Ply/Ply_067,EvPC067_03_01a,3,0,,0,2,0,"[3066, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6272,Ply/Ply_067,EvPC067_03_02a,2022,0,,0,2,0,"[3066, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6273,Ply/Ply_067,EvPC067_03_03a,3,0,,0,2,0,"[3066, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6274,Ply/Ply_067,EvPC067_04_01a,3,0,,0,2,0,"[3066, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6275,Ply/Ply_067,EvPC067_04_02a,2023,0,,0,2,0,"[3066, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6276,Ply/Ply_067,EvPC067_04_02b,2022,0,,0,2,0,"[3066, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6284,Ply/Ply_067,EvPC067_04_02c,2022,0,,0,2,0,"[3066, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6277,Ply/Ply_067,EvPC067_04_03a,3,0,,0,2,0,"[3066, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6278,Ply/Ply_067,EvPC067_04_03b,3,3,House10,0,2,0,"[3066, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7782,Ply/Ply_068,EvPC068_01_01a,26,0,,0,2,0,"[3067, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7783,Ply/Ply_068,EvPC068_01_02a,26,26,Dst_T_1A1_07,0,2,0,"[3067, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7784,Ply/Ply_068,EvPC068_01_03a,26,26,House2,0,2,0,"[3067, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7785,Ply/Ply_068,EvPC068_02_01a,26,0,,0,2,0,"[3067, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7786,Ply/Ply_068,EvPC068_02_01b,100014,0,,0,2,0,"[3067, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7787,Ply/Ply_068,EvPC068_02_01c,26,26,Dst_T_1A1_09,2,2,0,"[3067, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7788,Ply/Ply_068,EvPC068_02_02a,26,26,ShoppingSquare,3,2,0,"[3067, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7789,Ply/Ply_068,EvPC068_02_03a,26,0,,0,2,0,"[3067, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7790,Ply/Ply_068,EvPC068_02_03b,100159,0,,0,2,0,"[3067, 6052, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7791,Ply/Ply_068,EvPC068_02_03c,26,0,,0,2,0,"[3067, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7792,Ply/Ply_068,EvPC068_02_03d,26,26,Dst_T_1A1_09,2,2,0,"[3067, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7793,Ply/Ply_068,EvPC068_03_01a,26,0,,0,2,0,"[3067, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7794,Ply/Ply_068,EvPC068_03_02a,26,0,,0,2,0,"[3067, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7795,Ply/Ply_068,EvPC068_03_03a,26,0,,0,2,0,"[3067, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7796,Ply/Ply_068,EvPC068_03_04a,26,0,,0,2,0,"[3067, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7797,Ply/Ply_068,EvPC068_03_04b,26,0,,0,2,0,"[3067, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7798,Ply/Ply_068,EvPC068_04_01a,26,0,,0,2,0,"[3067, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7799,Ply/Ply_068,EvPC068_04_02a,126,0,,0,2,0,"[3067, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7800,Ply/Ply_068,EvPC068_04_02b,126,0,,0,2,0,"[3067, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7801,Ply/Ply_068,EvPC068_04_02c,26,26,Dst_T_1A1_10,0,2,0,"[3067, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7126,Ply/Ply_070,EvPC070_01_01a,21,21,House6,0,2,0,"[3069, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7127,Ply/Ply_070,EvPC070_01_02a,21,21,Spawn0,2,2,0,"[3069, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7128,Ply/Ply_070,EvPC070_02_01a,77,0,,0,2,0,"[3069, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7129,Ply/Ply_070,EvPC070_02_02a,77,0,,0,2,0,"[3069, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7130,Ply/Ply_070,EvPC070_02_03a,77,0,,0,2,0,"[3069, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7131,Ply/Ply_070,EvPC070_02_03b,21,0,,0,2,0,"[3069, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7132,Ply/Ply_070,EvPC070_02_03c,77,0,,0,2,0,"[3069, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7133,Ply/Ply_070,EvPC070_03_01a,22,22,Sea_F_1A1_01,0,2,0,"[3069, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7134,Ply/Ply_070,EvPC070_03_02a,36,0,,0,2,0,"[3069, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7135,Ply/Ply_070,EvPC070_03_02b,21,0,,0,2,0,"[3069, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7136,Ply/Ply_070,EvPC070_03_02c,36,36,Mnt_F_1A1_08,0,2,0,"[3069, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7137,Ply/Ply_070,EvPC070_04_01a,28,0,,0,2,0,"[3069, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7138,Ply/Ply_070,EvPC070_04_02a,126,0,,0,2,0,"[3069, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7139,Ply/Ply_070,EvPC070_04_02b,126,0,,0,2,0,"[3069, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
7140,Ply/Ply_070,EvPC070_04_03a,21,0,,0,2,0,"[3069, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
8874,Ply/Ply_071,EvPC071_01_01a,72,0,,0,2,0,"[3070, 0, 0, 0, 0, 0, 0, 0]",1,195,"[0, 0, 0, 0]",0
8875,Ply/Ply_071,EvPC071_01_02a,120,120,Mnt_T_2A1_07,2,2,0,"[3070, 0, 0, 0, 0, 0, 0, 0]",1,195,"[0, 0, 0, 0]",0
8876,Ply/Ply_071,EvPC071_01_03a,121,0,,0,2,0,"[3070, 0, 0, 0, 0, 0, 0, 0]",1,195,"[0, 0, 0, 0]",0
8877,Ply/Ply_071,EvPC071_01_03b,100014,121,Hotel0,3,2,0,"[3070, 0, 0, 0, 0, 0, 0, 0]",1,195,"[0, 0, 0, 0]",0
8878,Ply/Ply_071,EvPC071_02_01a,120,120,Mnt_T_2A1_08,2,2,0,"[3070, 0, 0, 0, 0, 0, 0, 0]",1,195,"[0, 0, 0, 0]",0
8879,Ply/Ply_071,EvPC071_02_02a,121,0,,0,2,0,"[3070, 0, 0, 0, 0, 0, 0, 0]",1,195,"[0, 0, 0, 0]",0
8880,Ply/Ply_071,EvPC071_02_02b,121,121,Mnt_T_2B1_05,0,2,0,"[3070, 0, 0, 0, 0, 0, 0, 0]",1,195,"[0, 0, 0, 0]",0
8881,Ply/Ply_071,EvPC071_02_03a,100014,0,,0,2,0,"[3070, 0, 0, 0, 0, 0, 0, 0]",1,195,"[0, 0, 0, 0]",0
8882,Ply/Ply_071,EvPC071_02_04a,120,0,,0,2,0,"[3070, 0, 0, 0, 0, 0, 0, 0]",1,195,"[0, 0, 0, 0]",0
8883,Ply/Ply_071,EvPC071_02_04b,100014,120,Mnt_T_2A1_06,0,2,0,"[3070, 0, 0, 0, 0, 0, 0, 0]",1,195,"[0, 0, 0, 0]",0
8884,Ply/Ply_071,EvPC071_03_01a,37,0,,0,2,0,"[3070, 0, 0, 0, 0, 0, 0, 0]",1,195,"[0, 0, 0, 0]",0
8885,Ply/Ply_071,EvPC071_03_02a,100014,0,,0,2,0,"[3070, 0, 0, 0, 0, 0, 0, 0]",1,195,"[0, 0, 0, 0]",0
8886,Ply/Ply_071,EvPC071_03_03a,128,0,,0,2,0,"[3070, 0, 0, 0, 0, 0, 0, 0]",1,195,"[0, 0, 0, 0]",0
8887,Ply/Ply_071,EvPC071_03_03b,128,0,,0,2,0,"[3070, 0, 0, 0, 0, 0, 0, 0]",1,195,"[0, 0, 0, 0]",0
8888,Ply/Ply_071,EvPC071_03_04a,100014,0,,0,2,0,"[3070, 0, 0, 0, 0, 0, 0, 0]",1,195,"[0, 0, 0, 0]",0
8889,Ply/Ply_071,EvPC071_03_04b,120,0,,0,2,0,"[3070, 0, 0, 0, 0, 0, 0, 0]",1,195,"[0, 0, 0, 0]",0
8890,Ply/Ply_071,EvPC071_04_01a,21,0,,0,2,0,"[3070, 0, 0, 0, 0, 0, 0, 0]",1,195,"[0, 0, 0, 0]",0
8891,Ply/Ply_071,EvPC071_04_02a,21,0,,0,2,0,"[3070, 0, 0, 0, 0, 0, 0, 0]",1,195,"[0, 0, 0, 0]",0
8892,Ply/Ply_071,EvPC071_04_02b,21,0,,0,2,0,"[3070, 0, 0, 0, 0, 0, 0, 0]",1,195,"[0, 0, 0, 0]",0
8893,Ply/Ply_071,EvPC071_04_03a,37,0,,0,2,0,"[3070, 0, 0, 0, 0, 0, 0, 0]",1,195,"[0, 0, 0, 0]",0
8894,Ply/Ply_071,EvPC071_04_04a,72,72,Smith0,3,2,0,"[3070, 0, 0, 0, 0, 0, 0, 0]",1,195,"[0, 0, 0, 0]",0
6722,Ply/Ply_072,EvPC072_01_01a,46,0,,0,2,0,"[3071, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6723,Ply/Ply_072,EvPC072_01_02a,48,0,,0,2,0,"[3071, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6724,Ply/Ply_072,EvPC072_01_02b,48,48,Fst_F_1A1_07,2,2,0,"[3071, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
6725,Ply/Ply_072,EvPC072_01_03a,46,0,,0,2,0,"[3071, 0, 0, 0, 0, 0, 0, 0]",1,194,"[0, 0, 0, 0]",0
