m_id,m_PartVoiceID,m_voiceId,m_gametext
36059,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""But personally I'd prefer\nto see a more cheerful play\nevery once in a while."", '', '', '', '', '', '', '', '', '', '', '']"
36321,1002,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I can hardly believe that\nAuguste died on stage.', '', '', '', '', '', '', '', '', '', '', '']"
36322,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['When the curtain closes on my life,\nI hope it ends as a comedy.', '', '', '', '', '', '', '', '', '', '', '']"
306,1027,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['It is forbidden to remove books from the library.\nPlease keep this in mind.', '', '', '', '', '', '', '', '', '', '', '']"
36323,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Welcome to our library.', '', '', '', '', '', '', '', '', '', '', '']"
36324,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Please let me know if there\nis any book in particular\nthat you are looking for.', '', '', '', '', '', '', '', '', '', '', '']"
36062,1028,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I used to spend my life getting into fights,\nbut now I've started studying."", '', '', '', '', '', '', '', '', '', '', '']"
36064,1027,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Books hold endless possibilities.\nI think I could write a lecture on that.', '', '', '', '', '', '', '', '', '', '', '']"
36065,1020,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I heard that there's a book\nsomewhere that has a myth\nabout the creation of this world."", '', '', '', '', '', '', '', '', '', '', '']"
309,1002,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""There's a theatre in Everhold, too,\nbut it's nothing compared to ours!"", '', '', '', '', '', '', '', '', '', '', '']"
36329,1035,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Yes, what a timeless masterpiece!\nTruly that was a work of art!', '', '', '', '', '', '', '', '', '', '', '']"
36330,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Auguste's brilliance and fame\nwill continue to blaze a path\nfor the history of theatre!"", '', '', '', '', '', '', '', '', '', '', '']"
298,1002,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I heard Francesca is going to be\nthe lead actress in the next play.', '', '', '', '', '', '', '', '', '', '', '']"
299,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Oh, I cannot wait to behold her brilliance.', '', '', '', '', '', '', '', '', '', '', '']"
36958,1002,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I heard Francesca is going to be\nthe lead actress in the next play.', '', '', '', '', '', '', '', '', '', '', '']"
36959,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Oh, I cannot wait to behold her brilliance.', '', '', '', '', '', '', '', '', '', '', '']"
36331,1008,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Francesca...\nWhere did you go?', '', '', '', '', '', '', '', '', '', '', '']"
36332,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I will continue to wait for her return,\nno matter how long it takes.', '', '', '', '', '', '', '', '', '', '', '']"
36960,1008,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Francesca...\nWhere did you go?', '', '', '', '', '', '', '', '', '', '', '']"
36961,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['She has yet to return.\nPerhaps it is time I moved on.', '', '', '', '', '', '', '', '', '', '', '']"
283,1012,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""This here's the real deal.\nWe don't use props."", '', '', '', '', '', '', '', '', '', '', '']"
36052,1036,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['You there! Have you seen\na giant frog on the plains!?', '', '', '', '', '', '', '', '', '', '', '']"
36053,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['It haunts my dreams.\nI cannot go forth to do\nbusiness while it remains there.', '', '', '', '', '', '', '', '', '', '', '']"
36056,1002,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The Coastlands are to the south,\nthough the road there is currently blocked.', '', '', '', '', '', '', '', '', '', '', '']"
36057,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""There's a port town called Rippletide there,\nset on the edge of the wide open sea."", '', '', '', '', '', '', '', '', '', '', '']"
36572,1002,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The road to the Coastlands\nhas opened again, or so I hear.', '', '', '', '', '', '', '', '', '', '', '']"
36573,1010,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Now we'll get a nice influx of customers."", '', '', '', '', '', '', '', '', '', '', '']"
36060,1007,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Can you not see that I am reading?', '', '', '', '', '', '', '', '', '', '', '']"
36061,1029,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Ugh, this is why I hate uneducated people.', '', '', '', '', '', '', '', '', '', '', '']"
296,1023,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""The true appeal of Auguste's\nplays is how realistic they are."", '', '', '', '', '', '', '', '', '', '', '']"
297,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['It is almost as though they depict true events.', '', '', '', '', '', '', '', '', '', '', '']"
36962,1023,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""The true appeal of Auguste's\nplays is how realistic they are."", '', '', '', '', '', '', '', '', '', '', '']"
36963,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['It is almost as though they depict true events.', '', '', '', '', '', '', '', '', '', '', '']"
36327,1035,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Did you see Auguste's final play?\nNow that is realism!"", '', '', '', '', '', '', '', '', '', '', '']"
36328,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['To him, life itself was nothing\nmore than a scene in a play.', '', '', '', '', '', '', '', '', '', '', '']"
36964,1035,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Did you see Auguste's final play?\nNow that is realism!"", '', '', '', '', '', '', '', '', '', '', '']"
36965,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['To him, life itself was nothing\nmore than a scene in a play.', '', '', '', '', '', '', '', '', '', '', '']"
36325,1003,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['""The book is far mightier than any sword.""', '', '', '', '', '', '', '', '', '', '', '']"
36326,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""That's what my teacher told me.\nIsn't that deep? Like a bottomless inkwell..."", '', '', '', '', '', '', '', '', '', '', '']"
300,1012,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""We've seen far more tourists in recent years,\nand it's all thanks to Auguste!"", '', '', '', '', '', '', '', '', '', '', '']"
36311,1002,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I wasn't sure what was going\nto happen for a while there,\nbut we still get plenty of tourists."", '', '', '', '', '', '', '', '', '', '', '']"
36312,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Such is the power of Auguste,\nthe tragic genius!', '', '', '', '', '', '', '', '', '', '', '']"
307,1009,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I can't believe I can do\nbusiness without paying fees!\nThis is nothing like Valore."", '', '', '', '', '', '', '', '', '', '', '']"
308,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Oh, Valore is a town in a forest far to the west.\nIt's run by unsavory types."", '', '', '', '', '', '', '', '', '', '', '']"
302,1027,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Why do adults like plays so much?', '', '', '', '', '', '', '', '', '', '', '']"
303,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I think they're scary.\nI can hardly sleep at\nnight when I see one."", '', '', '', '', '', '', '', '', '', '', '']"
36315,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""They say this is Auguste's meh-moreal."", '', '', '', '', '', '', '', '', '', '', '']"
36316,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Is that like a grave?\nAre ghosts gonna come out?\nIt's not haunted, is it?"", '', '', '', '', '', '', '', '', '', '', '']"
36050,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Take a look around our shop.\nYou're sure to find some fine smith work."", '', '', '', '', '', '', '', '', '', '', '']"
36054,1002,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I like flowers and poems.', '', '', '', '', '', '', '', '', '', '', '']"
36055,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I'm finding flowers that go with the\npoems and pressing them in the book."", '', '', '', '', '', '', '', '', '', '', '']"
293,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Welcome. Thank you for\ncoming to our establishment.\nThis is the reception desk.', '', '', '', '', '', '', '', '', '', '', '']"
294,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The entrance to the hall is up the stairs,\nin the center of the second floor.', '', '', '', '', '', '', '', '', '', '', '']"
36966,1008,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Our theatre will shut down for\na while in light of Auguste's death."", '', '', '', '', '', '', '', '', '', '', '']"
36967,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['At the very least, you are welcome to use\nit to remember his great accomplishments.', '', '', '', '', '', '', '', '', '', '', '']"
36066,1013,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I spent a fortune on this ticket,\nonly to find it was a fake.', '', '', '', '', '', '', '', '', '', '', '']"
36067,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I so dearly wished to hear Auguste's\nfamed proclamation in person! Marvelous!"", '', '', '', '', '', '', '', '', '', '', '']"
36333,1038,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Please, leave me be.\nMy dream will never be realized now.', '', '', '', '', '', '', '', '', '', '', '']"
36334,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I so dearly wished to hear Auguste's\nfamed proclamation in person! Marvelous!"", '', '', '', '', '', '', '', '', '', '', '']"
36889,1027,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Wonder what'll sell...\nNah, just talking to myself.\nWelcome!"", '', '', '', '', '', '', '', '', '', '', '']"
36084,1011,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I love Grandpa's stories!"", '', '', '', '', '', '', '', '', '', '', '']"
36085,1012,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I want to bring my granddaughter\nsomewhere breathtaking while I still can.', '', '', '', '', '', '', '', '', '', '', '']"
36968,1012,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I want to bring my granddaughter\nsomewhere breathtaking while I still can.', '', '', '', '', '', '', '', '', '', '', '']"
36087,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Well met, traveler. Is your belly empty\nafter your journey? Then fill it with\none o' my delectable dishes."", '', '', '', '', '', '', '', '', '', '', '']"
36089,1002,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I tell ya, everyone in this village\nis a real piece o' work."", '', '', '', '', '', '', '', '', '', '', '']"
36194,1012,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""If it weren't for Zeph, we'd be\ncoughing our lungs out every day."", '', '', '', '', '', '', '', '', '', '', '']"
574,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""What'll it be?"", '', '', '', '', '', '', '', '', '', '', '']"
36083,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Welcome to Clearbrook,\nwhere the waters are pure and still.', '', '', '', '', '', '', '', '', '', '', '']"
36090,1013,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""We've been dealing with a lot of\nbandits lately because of all the wars."", '', '', '', '', '', '', '', '', '', '', '']"
36195,1027,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['If only he was still around...', '', '', '', '', '', '', '', '', '', '', '']"
36091,1003,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Did you know that rivers in\nthese parts flow beneath the surface\nas well as above? Well, they do!', '', '', '', '', '', '', '', '', '', '', '']"
36092,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""There's a cave up ahead of here,\nbut bandits have taken to using it\nas their hideout."", '', '', '', '', '', '', '', '', '', '', '']"
36539,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""The bridge to the Cave of Rhiyo is out,\nso you can't go there right now."", '', '', '', '', '', '', '', '', '', '', '']"
37042,1017,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['This is a pretty dangerous place\nbetween the snakes and the bandits.', '', '', '', '', '', '', '', '', '', '', '']"
37043,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Guards like me have to keep a hard eye out.', '', '', '', '', '', '', '', '', '', '', '']"
573,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['If you stay at our place,\nI can guarantee you a\nmouthwatering breakfast!', '', '', '', '', '', '', '', '', '', '', '']"
36086,1027,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['My nets are all but empty these days.', '', '', '', '', '', '', '', '', '', '', '']"
36192,1027,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Where's all this driftwood coming from?"", '', '', '', '', '', '', '', '', '', '', '']"
36088,1009,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Everyone agrees, Magg's cookin'\nis the best in the town."", '', '', '', '', '', '', '', '', '', '', '']"
36969,1009,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""My family loves Magg's cookin', too."", '', '', '', '', '', '', '', '', '', '', '']"
37792,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Something troublin' you?\nWell, have a cup of the great\nCyphlo River's blessing."", '', '', '', '', '', '', '', '', '', '', '']"
37796,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""It's important to remain\ncalm in times of trouble,\njust like the tranquil river."", '', '', '', '', '', '', '', '', '', '', '']"
37800,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['King Dudek is known\nfar and wide for his bravery.', '', '', '', '', '', '', '', '', '', '', '']"
37801,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Even if we were to go to war,\nhe would surely bring us victory.', '', '', '', '', '', '', '', '', '', '', '']"
37804,2334,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['A body as tough as rock,\nand a heart as gentle as the river...', '', '', '', '', '', '', '', '', '', '', '']"
37805,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['He is a true hero, risking his life\nto guard the young queen!', '', '', '', '', '', '', '', '', '', '', '']"
37806,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Dudek! Our great king!\nMay history sing your praises forever!', '', '', '', '', '', '', '', '', '', '', '']"
37808,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I was once a priest of Saintsbridge.\nOr, I was about to be ordained as such.', '', '', '', '', '', '', '', '', '', '', '']"
37809,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Until I was flung to this tiny kingdom.\nThe church leaders are poor judges indeed.', '', '', '', '', '', '', '', '', '', '', '']"
37810,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['*sigh* May the Sacred Flame\never shine its warmth upon you.', '', '', '', '', '', '', '', '', '', '', '']"
37812,2262,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Light shines stronger in the dark.\nJust as adversity binds people together.', '', '', '', '', '', '', '', '', '', '', '']"
37813,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Now is the time for us to join\nhands and march ever forward.\nMay the Sacred Flame guide us.', '', '', '', '', '', '', '', '', '', '', '']"
37816,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I'm waiting for my friend.\nWe always play together."", '', '', '', '', '', '', '', '', '', '', '']"
37820,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I'm waiting for my friend.\nWe always play together."", '', '', '', '', '', '', '', '', '', '', '']"
37824,1005,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The stars tell of a great unavoidable calamity!', '', '', '', '', '', '', '', '', '', '', '']"
37825,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['A calamity comes from the west,\nriding upon a black beast!\nBeware! Take heed!', '', '', '', '', '', '', '', '', '', '', '']"
37828,1005,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The great calamity has come,\njust as the stars foretold!', '', '', '', '', '', '', '', '', '', '', '']"
37829,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['An even greater trial yet awaits.\nBeware! Take heed!', '', '', '', '', '', '', '', '', '', '', '']"
37832,1040,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['These are the hunts\nI have available right now.', '', '', '', '', '', '', '', '', '', '', '']"
37836,1040,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['These are the hunts\nI have available right now.', '', '', '', '', '', '', '', '', '', '', '']"
37840,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Donescu's equipment\nis the best in the realm!"", '', '', '', '', '', '', '', '', '', '', '']"
37844,1013,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Wield Donescu's weapons\nand make them bleed!"", '', '', '', '', '', '', '', '', '', '', '']"
37848,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Those invaders don't stand\na chance against my axe."", '', '', '', '', '', '', '', '', '', '', '']"
37852,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Hah! Where are these invaders!?', '', '', '', '', '', '', '', '', '', '', '']"
37853,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""What? They're gone already!?\nWhy did no one wake me!?"", '', '', '', '', '', '', '', '', '', '', '']"
37856,1011,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""The life of a fisherman is hard,\nbut seeing my partner's smile\nmakes it well worth it."", '', '', '', '', '', '', '', '', '', '', '']"
37857,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""It's enough to make a\nman forget all his troubles."", '', '', '', '', '', '', '', '', '', '', '']"
37860,1011,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Ha ha... Now what?\nHow am I supposed to go on living?', '', '', '', '', '', '', '', '', '', '', '']"
37861,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I'll live... Aye, I'll live!\nUntil I make those bastards pay!"", '', '', '', '', '', '', '', '', '', '', '']"
37864,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Donescu has thrived under\nthe blessing of the Cyphlo River.', '', '', '', '', '', '', '', '', '', '', '']"
37865,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['But all that is fair must fade.\nOur prosperity cannot last forever.', '', '', '', '', '', '', '', '', '', '', '']"
37872,1007,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The people from the west are attacking?', '', '', '', '', '', '', '', '', '', '', '']"
37873,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""But the soldiers will drive them off, won't they?"", '', '', '', '', '', '', '', '', '', '', '']"
37876,1001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I have used all my worldly wealth\nin pursuit of this kingdom's restoration."", '', '', '', '', '', '', '', '', '', '', '']"
37877,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['But it is still not enough.\nIf only we were stronger...', '', '', '', '', '', '', '', '', '', '', '']"
37880,1035,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""There's a w-war? Yes, I know...\nWhy do you think I'm hiding!?"", '', '', '', '', '', '', '', '', '', '', '']"
37881,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Don't assume that everyone\nin Donescu enjoys battle!"", '', '', '', '', '', '', '', '', '', '', '']"
37884,1103,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Ugh, I tried to tell them,\nbut they were too confident\nin their military strength.', '', '', '', '', '', '', '', '', '', '', '']"
37885,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['If we had just surrendered,\nwe may not have suffered any casualties.', '', '', '', '', '', '', '', '', '', '', '']"
37888,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I am keeping a lookout now that we have\nreceived a declaration of war from G'roha."", '', '', '', '', '', '', '', '', '', '', '']"
37889,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I will not allow a single enemy\nto enter our kingdom!', '', '', '', '', '', '', '', '', '', '', '']"
37892,1008,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['No enemies have been sighted in the vicinity.', '', '', '', '', '', '', '', '', '', '', '']"
37893,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The only thing that occupies\nmy vision is the devastated city.', '', '', '', '', '', '', '', '', '', '', '']"
37896,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['This is Donescu,\nthe impregnable fortress town.', '', '', '', '', '', '', '', '', '', '', '']"
37900,1027,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['This is Donescu.\nWe may have lost the battle,\nbut we are not defeated yet.', '', '', '', '', '', '', '', '', '', '', '']"
37901,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Everyone fought well.\nThat is the only reason this\ncity has been left standing.', '', '', '', '', '', '', '', '', '', '', '']"
38012,1027,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['This is Donescu.\nWe may have lost the battle,\nbut we are not defeated yet.', '', '', '', '', '', '', '', '', '', '', '']"
38013,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Everyone fought well.\nThat is the only reason this\ncity has been left standing.', '', '', '', '', '', '', '', '', '', '', '']"
