m_id,m_Label,m_VoiceID,m_JobID,m_UseCount,m_RemainTurn,m_Level,m_FcRank,m_Param,m_EquipAtk,m_ResistID,m_ResistWeapon,m_ResistMagic,m_EnemyTypeID,m_TacticalAssignID,m_SkillsID,m_OrderTexUS,m_OrderTexVS,m_OrderScaleS,m_OrderTexUL,m_OrderTexVL,m_OrderScaleL
10355,GuestNpc_FsT21_F006_1,cc00,1,2,1,50,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50393,0.0,0.0,1.0,0.0,0.0,1.0
10364,GuestNpc_FsT21_F008_1,cc00,1,3,1,40,5,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,124,50394,0.0,0.0,1.0,0.0,0.0,1.0
10356,GuestNpc_FsT21_W008_1,cc00,1,3,1,50,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 367, 0, 344, 0, 0, 136, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,175,50395,0.0,0.0,1.0,0.0,0.0,1.0
10357,GuestNpc_FsT21_W009_1,cc00,1,2,1,40,5,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50396,0.0,0.0,1.0,0.0,0.0,1.0
10358,GuestNpc_FsT21_W010_1,cc00,1,3,1,30,4,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 301, 0, 282, 0, 0, 108, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50397,0.0,0.0,1.0,0.0,0.0,1.0
10359,GuestNpc_FsT21_W011_1,cc00,1,3,1,30,4,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50398,0.0,0.0,1.0,0.0,0.0,1.0
10360,GuestNpc_FsT21_W012_1,cc00,1,3,1,40,5,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 312, 0, 293, 0, 0, 118, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,194,50399,0.0,0.0,1.0,0.0,0.0,1.0
10361,GuestNpc_FsT21_W013_1,cc00,1,3,1,50,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 367, 0, 344, 0, 0, 136, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,183,50400,0.0,0.0,1.0,0.0,0.0,1.0
10362,GuestNpc_FsT21_P012_1,cc00,1,2,1,100,15,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 411, 0, 388, 0, 0, 176, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50401,0.0,0.0,1.0,0.0,0.0,1.0
10354,GuestNpc_FsT21_F005_1,cc00,1,3,1,60,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 378, 0, 355, 0, 0, 146, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50402,0.0,0.0,1.0,0.0,0.0,1.0
10438,GuestNpc_FsT21_F005_2,cc00,1,3,1,66,8,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 385, 0, 361, 0, 0, 152, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50403,0.0,0.0,1.0,0.0,0.0,1.0
10363,GuestNpc_FsT21_F007_1,cc00,1,3,1,50,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 367, 0, 344, 0, 0, 136, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50404,0.0,0.0,1.0,0.0,0.0,1.0
10439,GuestNpc_FsT21_W014_inn_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10440,GuestNpc_FsT21_P013_smith_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10441,GuestNpc_FsT21_F009_bar_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10442,GuestNpc_FsT21_hd_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10443,GuestNpc_UniqueW_Delvecchio_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10444,GuestNpc_FsT21_W015_1,cc00,1,3,1,60,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 378, 0, 355, 0, 0, 146, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50438,0.0,0.0,1.0,0.0,0.0,1.0
10445,GuestNpc_FsT21_F010_1,cc00,1,3,1,64,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 382, 0, 359, 0, 0, 150, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50439,0.0,0.0,1.0,0.0,0.0,1.0
10446,GuestNpc_FsT21_P014_1,cc00,1,10,1,65,8,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 383, 0, 360, 0, 0, 151, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10466,GuestNpc_RvT21_W001_inn_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10467,GuestNpc_RvT21_P001_smith_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10468,GuestNpc_RvT21_F001_bar_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10469,GuestNpc_RvT21_hd_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10470,GuestNpc_RvT21_W002_1,cc00,1,2,1,50,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 367, 0, 344, 0, 0, 136, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,184,50445,0.0,0.0,1.0,0.0,0.0,1.0
10492,GuestNpc_RvT21_W002_2,cc00,1,2,1,66,8,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 385, 0, 361, 0, 0, 152, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,184,50446,0.0,0.0,1.0,0.0,0.0,1.0
10471,GuestNpc_RvT21_W003_1,cc00,1,3,1,40,5,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 385, 0, 361, 0, 0, 152, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50447,0.0,0.0,1.0,0.0,0.0,1.0
10472,GuestNpc_RvT21_W004_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10473,GuestNpc_RvT21_W005_1,cc00,1,3,1,50,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 136, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,124,50448,0.0,0.0,1.0,0.0,0.0,1.0
10474,GuestNpc_RvT21_W006_1,cc00,1,2,1,60,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 146, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,124,50449,0.0,0.0,1.0,0.0,0.0,1.0
10475,GuestNpc_RvT21_W007_1,cc00,1,2,1,60,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 378, 0, 355, 0, 0, 146, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50450,0.0,0.0,1.0,0.0,0.0,1.0
10476,GuestNpc_RvT21_P002_1,cc00,1,2,1,100,15,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 411, 0, 388, 0, 0, 176, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,184,50451,0.0,0.0,1.0,0.0,0.0,1.0
10477,GuestNpc_RvT21_P003_1,cc00,1,3,1,63,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 381, 0, 358, 0, 0, 149, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50452,0.0,0.0,1.0,0.0,0.0,1.0
10478,GuestNpc_RvT21_P004_1,cc00,1,2,1,65,8,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 383, 0, 360, 0, 0, 151, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50453,0.0,0.0,1.0,0.0,0.0,1.0
10479,GuestNpc_RvT21_P005_1,cc00,1,3,1,62,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 380, 0, 357, 0, 0, 148, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,188,50454,0.0,0.0,1.0,0.0,0.0,1.0
10480,GuestNpc_RvT21_P006_1,cc00,1,3,1,60,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 146, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,125,50455,0.0,0.0,1.0,0.0,0.0,1.0
10481,GuestNpc_RvT21_P007_1,cc00,1,3,1,75,9,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 394, 0, 371, 0, 0, 161, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50456,0.0,0.0,1.0,0.0,0.0,1.0
10482,GuestNpc_RvT21_P008_1,cc00,1,2,1,75,9,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 395, 0, 370, 0, 0, 161, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50457,0.0,0.0,1.0,0.0,0.0,1.0
10493,GuestNpc_RvT21_P008_2,cc00,1,2,1,80,9,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 400, 0, 377, 0, 0, 166, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50458,0.0,0.0,1.0,0.0,0.0,1.0
10483,GuestNpc_RvT21_P009_1,cc00,1,3,1,63,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 381, 0, 358, 0, 0, 149, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50459,0.0,0.0,1.0,0.0,0.0,1.0
10484,GuestNpc_RvT21_P010_1,cc00,1,10,1,78,9,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10485,GuestNpc_RvT21_P011_1,cc00,1,2,1,64,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 382, 0, 359, 0, 0, 150, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50460,0.0,0.0,1.0,0.0,0.0,1.0
10494,GuestNpc_RvT21_P011_2,cc00,1,2,1,67,8,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 386, 0, 363, 0, 0, 153, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50461,0.0,0.0,1.0,0.0,0.0,1.0
10486,GuestNpc_RvT21_F002_1,cc00,1,3,1,50,6,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 367, 0, 344, 0, 0, 136, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,57,50462,0.0,0.0,1.0,0.0,0.0,1.0
10487,GuestNpc_RvT21_F003_1,cc00,1,2,1,60,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 378, 0, 355, 0, 0, 146, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,57,50463,0.0,0.0,1.0,0.0,0.0,1.0
10488,GuestNpc_RvT21_F004_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 146, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10489,GuestNpc_RvT21_F005_1,cc00,1,2,1,60,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 378, 0, 355, 0, 0, 146, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50464,0.0,0.0,1.0,0.0,0.0,1.0
10490,GuestNpc_UniqueP_BlandishingDog_1,cc00,1,3,1,57,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 375, 0, 352, 0, 0, 143, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,168,50465,0.0,0.0,1.0,0.0,0.0,1.0
10280,GuestNpc_UniqueF_Rondo_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 0, 0]",1,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50239,0.0,0.0,1.0,0.0,0.0,1.0
10276,GuestNpc_UniqueP_Rebrandt_1,cc00,1,10,1,60,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 239, 244, 213, 218, 0, 100, 1, 0, 0, 0, 0, 0]",1,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50239,0.0,0.0,1.0,0.0,0.0,1.0
10279,GuestNpc_UniqueW_Gimel_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 0, 0]",1,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50239,0.0,0.0,1.0,0.0,0.0,1.0
10277,GuestNpc_UniqueF_Charles_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 0, 0]",1,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50239,0.0,0.0,1.0,0.0,0.0,1.0
10278,GuestNpc_UniqueW_Solon_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 1, 0, 0, 0, 0, 0]",1,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,50239,0.0,0.0,1.0,0.0,0.0,1.0
10432,GuestNpc_UniqueW_Miza_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10433,GuestNpc_UniqueF_Taigan_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10365,GuestNpc_UniqueW_Martomolo_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10404,GuestNpc_UniqueW_Martomolo_2,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10366,GuestNpc_UniqueP_BerzLyee_1,cc00,1,10,1,4,2,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 99, 117, 99, 117, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10405,GuestNpc_UniqueP_BerzLyee_2,cc00,1,10,1,40,5,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 156, 171, 156, 171, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10367,GuestNpc_UniqueF_LaDecky_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10406,GuestNpc_UniqueF_LaDecky_2,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10368,GuestNpc_UniqueW_Martomolo2_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10407,GuestNpc_UniqueW_Martomolo2_2,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10369,GuestNpc_UniqueP_BerzLyee2_1,cc00,1,10,1,30,4,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 147, 161, 147, 161, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10408,GuestNpc_UniqueP_BerzLyee2_2,cc00,1,10,1,52,7,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 206, 210, 206, 210, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10370,GuestNpc_UniqueF_LaDecky2_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 90, 90, 90, 90, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10409,GuestNpc_UniqueF_LaDecky2_2,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 90, 90, 90, 90, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10371,GuestNpc_UniqueW_Martomolo3_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 90, 90, 90, 90, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10410,GuestNpc_UniqueW_Martomolo3_2,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 90, 90, 90, 90, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10372,GuestNpc_UniqueF_LaDecky3_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 90, 90, 90, 90, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10411,GuestNpc_UniqueF_LaDecky3_2,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 90, 90, 90, 90, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
10412,GuestNpc_UniqueF_Westerwise_1,cc00,1,10,1,0,0,"[0, 0, 999, 0, 0, 0, 0, 0, 0, 100, 100, 100, 100, 0, 999, 1, 0, 0, 0, 0, 0]",100,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100]","[100, 100, 100, 100, 100, 100, 100, 100]",0,33,40000,0.0,0.0,1.0,0.0,0.0,1.0
