m_id,m_SoundLabel,m_Category,m_Usage,m_Sheet,m_Loop,m_PlayMax,m_FadeI,m_FadeO,m_Priority
26820,vo_etc_PC050_bye1,2,9,3049,194,1,0.0,0.0,0
26821,vo_etc_PC050_bye2,2,9,3049,194,1,0.0,0.0,0
26822,vo_etc_PC050_surprise1,2,9,3049,194,1,0.0,0.0,0
26823,vo_etc_PC050_surprise2,2,9,3049,194,1,0.0,0.0,0
26824,vo_etc_PC050_surprise3,2,9,3049,194,1,0.0,0.0,0
26825,vo_etc_PC050_anger1,2,9,3049,194,1,0.0,0.0,0
26826,vo_etc_PC050_anger2,2,9,3049,194,1,0.0,0.0,0
26827,vo_etc_PC050_anger3,2,9,3049,194,1,0.0,0.0,0
26828,vo_etc_PC050_apology,2,9,3049,194,1,0.0,0.0,0
26829,vo_etc_PC050_sad1,2,9,3049,194,1,0.0,0.0,0
26830,vo_etc_PC050_sad2,2,9,3049,194,1,0.0,0.0,0
26831,vo_etc_PC050_happy1,2,9,3049,194,1,0.0,0.0,0
26832,vo_etc_PC050_happy2,2,9,3049,194,1,0.0,0.0,0
26833,vo_etc_PC050_happy3,2,9,3049,194,1,0.0,0.0,0
26834,vo_etc_PC050_joy1,2,9,3049,194,1,0.0,0.0,0
26835,vo_etc_PC050_joy2,2,9,3049,194,1,0.0,0.0,0
26836,vo_etc_PC050_joy3,2,9,3049,194,1,0.0,0.0,0
26837,vo_etc_PC050_laugh1,2,9,3049,194,1,0.0,0.0,0
26838,vo_etc_PC050_laugh2,2,9,3049,194,1,0.0,0.0,0
26839,vo_etc_PC050_laugh3,2,9,3049,194,1,0.0,0.0,0
26840,vo_etc_PC050_mortify1,2,9,3049,194,1,0.0,0.0,0
26841,vo_etc_PC050_mortify2,2,9,3049,194,1,0.0,0.0,0
26842,vo_etc_PC050_mortify3,2,9,3049,194,1,0.0,0.0,0
26843,vo_etc_PC050_scared1,2,9,3049,194,1,0.0,0.0,0
26844,vo_etc_PC050_scared2,2,9,3049,194,1,0.0,0.0,0
26845,vo_etc_PC050_scared3,2,9,3049,194,1,0.0,0.0,0
26846,vo_etc_PC050_thank1,2,9,3049,194,1,0.0,0.0,0
26847,vo_etc_PC050_thank2,2,9,3049,194,1,0.0,0.0,0
26848,vo_etc_PC050_thank3,2,9,3049,194,1,0.0,0.0,0
26849,vo_etc_PC050_worry1,2,9,3049,194,1,0.0,0.0,0
26850,vo_etc_PC050_worry2,2,9,3049,194,1,0.0,0.0,0
26851,vo_etc_PC050_worry3,2,9,3049,194,1,0.0,0.0,0
26852,vo_etc_PC050_found1,2,9,3049,194,1,0.0,0.0,0
26853,vo_etc_PC050_found2,2,9,3049,194,1,0.0,0.0,0
26854,vo_etc_PC050_found3,2,9,3049,194,1,0.0,0.0,0
26855,vo_etc_PC050_yes1,2,9,3049,194,1,0.0,0.0,0
26856,vo_etc_PC050_yes2,2,9,3049,194,1,0.0,0.0,0
26857,vo_etc_PC050_no1,2,9,3049,194,1,0.0,0.0,0
26858,vo_etc_PC050_no2,2,9,3049,194,1,0.0,0.0,0
26859,vo_etc_PC050_positive1,2,9,3049,194,1,0.0,0.0,0
26860,vo_etc_PC050_positive2,2,9,3049,194,1,0.0,0.0,0
26861,vo_etc_PC050_negation1,2,9,3049,194,1,0.0,0.0,0
26862,vo_etc_PC050_negation2,2,9,3049,194,1,0.0,0.0,0
26863,vo_etc_PC050_ready1,2,9,3049,194,1,0.0,0.0,0
26864,vo_etc_PC050_ready2,2,9,3049,194,1,0.0,0.0,0
26865,vo_etc_PC050_doubt1,2,9,3049,194,1,0.0,0.0,0
26866,vo_etc_PC050_doubt2,2,9,3049,194,1,0.0,0.0,0
26867,vo_etc_PC050_thought1,2,9,3049,194,1,0.0,0.0,0
26868,vo_etc_PC050_thought2,2,9,3049,194,1,0.0,0.0,0
26869,vo_etc_PC050_truth1,2,9,3049,194,1,0.0,0.0,0
26870,vo_etc_PC050_truth2,2,9,3049,194,1,0.0,0.0,0
26871,vo_etc_PC050_fc1,2,9,3049,194,1,0.0,0.0,0
26872,vo_etc_PC050_fc2,2,9,3049,194,1,0.0,0.0,0
26873,vo_etc_PC050_fc3,2,9,3049,194,1,0.0,0.0,0
26874,vo_etc_PC050_fc4,2,9,3049,194,1,0.0,0.0,0
26875,vo_etc_PC050_fc5,2,9,3049,194,1,0.0,0.0,0
26876,vo_etc_PC050_partyin,2,9,3049,194,1,0.0,0.0,0
26877,vo_btl_PC050_start1,2,9,3049,194,1,0.0,0.0,0
26878,vo_btl_PC050_start2,2,9,3049,194,1,0.0,0.0,0
26879,vo_btl_PC050_symbol,2,9,3049,194,1,0.0,0.0,0
26880,vo_btl_PC050_boss1,2,9,3049,194,1,0.0,0.0,0
26881,vo_btl_PC050_boss2,2,9,3049,194,1,0.0,0.0,0
26882,vo_btl_PC050_beat1,2,9,3049,194,1,0.0,0.0,0
26883,vo_btl_PC050_beat2,2,9,3049,194,1,0.0,0.0,0
26884,vo_btl_PC050_beatnarrow,2,9,3049,194,1,0.0,0.0,0
26885,vo_btl_PC050_turnstart1,2,9,3049,194,1,0.0,0.0,0
26886,vo_btl_PC050_turnstart2,2,9,3049,194,1,0.0,0.0,0
26887,vo_btl_PC050_tslowhp,2,9,3049,194,1,0.0,0.0,0
26888,vo_btl_PC050_tbreak1,2,9,3049,194,1,0.0,0.0,0
26889,vo_btl_PC050_tbreak2,2,9,3049,194,1,0.0,0.0,0
26890,vo_btl_PC050_attack1,2,9,3049,194,1,0.0,0.0,0
26891,vo_btl_PC050_attack2,2,9,3049,194,1,0.0,0.0,0
26892,vo_btl_PC050_attack3,2,9,3049,194,1,0.0,0.0,0
26893,vo_btl_PC050_attack4,2,9,3049,194,1,0.0,0.0,0
26894,vo_btl_PC050_burst1lv1,2,9,3049,194,1,0.0,0.0,0
26895,vo_btl_PC050_burst1lv2,2,9,3049,194,1,0.0,0.0,0
26896,vo_btl_PC050_burst2lv1,2,9,3049,194,1,0.0,0.0,0
26897,vo_btl_PC050_burst2lv2,2,9,3049,194,1,0.0,0.0,0
26898,vo_btl_PC050_burst3lv1,2,9,3049,194,1,0.0,0.0,0
26899,vo_btl_PC050_burst3lv2,2,9,3049,194,1,0.0,0.0,0
26900,vo_btl_PC050_deathblow1,2,9,3049,194,1,0.0,0.0,0
26901,vo_btl_PC050_deathblow2,2,9,3049,194,1,0.0,0.0,0
26902,vo_btl_PC050_weak1,2,9,3049,194,1,0.0,0.0,0
26903,vo_btl_PC050_weak2,2,9,3049,194,1,0.0,0.0,0
26904,vo_btl_PC050_break1,2,9,3049,194,1,0.0,0.0,0
26905,vo_btl_PC050_break2,2,9,3049,194,1,0.0,0.0,0
26906,vo_btl_PC050_changeback,2,9,3049,194,1,0.0,0.0,0
26907,vo_btl_PC050_changefront1,2,9,3049,194,1,0.0,0.0,0
26908,vo_btl_PC050_changefront2,2,9,3049,194,1,0.0,0.0,0
26909,vo_btl_PC050_changefront3,2,9,3049,194,1,0.0,0.0,0
26910,vo_btl_PC050_avoidatk,2,9,3049,194,1,0.0,0.0,0
26911,vo_btl_PC050_debuff,2,9,3049,194,1,0.0,0.0,0
26912,vo_btl_PC050_restorebymate1,2,9,3049,194,1,0.0,0.0,0
26913,vo_btl_PC050_restorebymate2,2,9,3049,194,1,0.0,0.0,0
26914,vo_btl_PC050_retrieve1,2,9,3049,194,1,0.0,0.0,0
26915,vo_btl_PC050_retrieve2,2,9,3049,194,1,0.0,0.0,0
26916,vo_btl_PC050_damage1lv1,2,9,3049,194,1,0.0,0.0,0
26917,vo_btl_PC050_damage1lv2,2,9,3049,194,1,0.0,0.0,0
26918,vo_btl_PC050_damage2lv1,2,9,3049,194,1,0.0,0.0,0
26919,vo_btl_PC050_damage2lv2,2,9,3049,194,1,0.0,0.0,0
26920,vo_btl_PC050_damage3lv1,2,9,3049,194,1,0.0,0.0,0
26921,vo_btl_PC050_damage3lv2,2,9,3049,194,1,0.0,0.0,0
26922,vo_btl_PC050_dead1,2,9,3049,194,1,0.0,0.0,0
26923,vo_btl_PC050_dead2,2,9,3049,194,1,0.0,0.0,0
26924,vo_btl_PC050_deadall,2,9,3049,194,1,0.0,0.0,0
26925,vo_btl_PC050_atkp1lv,2,9,3049,194,1,0.0,0.0,0
26926,vo_btl_PC050_atkp2lv,2,9,3049,194,1,0.0,0.0,0
26927,vo_btl_PC050_atkp3lv,2,9,3049,194,1,0.0,0.0,0
26928,vo_btl_PC050_atkp4lv,2,9,3049,194,1,0.0,0.0,0
26929,vo_btl_PC050_atkm1lv,2,9,3049,194,1,0.0,0.0,0
26930,vo_btl_PC050_atkm2lv,2,9,3049,194,1,0.0,0.0,0
26931,vo_btl_PC050_atkm3lv,2,9,3049,194,1,0.0,0.0,0
26932,vo_btl_PC050_atkm4lv,2,9,3049,194,1,0.0,0.0,0
26933,vo_btl_PC050_recoverhp,2,9,3049,194,1,0.0,0.0,0
26934,vo_btl_PC050_recoversp,2,9,3049,194,1,0.0,0.0,0
26935,vo_btl_PC050_recoverbad,2,9,3049,194,1,0.0,0.0,0
26936,vo_btl_PC050_addbuff,2,9,3049,194,1,0.0,0.0,0
26937,vo_btl_PC050_addresistbuff,2,9,3049,194,1,0.0,0.0,0
26938,vo_btl_PC050_adddebuff,2,9,3049,194,1,0.0,0.0,0
26939,vo_btl_PC050_addresistdebuff,2,9,3049,194,1,0.0,0.0,0
26940,vo_btl_PC050_provoke,2,9,3049,194,1,0.0,0.0,0
26941,vo_btl_PC050_abillity1,2,9,3049,194,1,0.0,0.0,0
26942,vo_btl_PC050_abillity2,2,9,3049,194,1,0.0,0.0,0
26943,vo_btl_PC050_abillity3,2,9,3049,194,1,0.0,0.0,0
26944,vo_btl_PC050_abillity4,2,9,3049,194,1,0.0,0.0,0
26945,vo_btl_PC050_abillity5,2,9,3049,194,1,0.0,0.0,0
26946,vo_btl_PC050_abillity6,2,9,3049,194,1,0.0,0.0,0
26950,vo_etc_PC051_name,2,9,3050,194,1,0.0,0.0,0
26951,vo_etc_PC051_bow1,2,9,3050,194,1,0.0,0.0,0
26952,vo_etc_PC051_bow2,2,9,3050,194,1,0.0,0.0,0
26953,vo_etc_PC051_aha1,2,9,3050,194,1,0.0,0.0,0
26954,vo_etc_PC051_aha2,2,9,3050,194,1,0.0,0.0,0
26955,vo_etc_PC051_aha3,2,9,3050,194,1,0.0,0.0,0
26956,vo_etc_PC051_aha4,2,9,3050,194,1,0.0,0.0,0
26957,vo_etc_PC051_aha5,2,9,3050,194,1,0.0,0.0,0
26958,vo_etc_PC051_aha6,2,9,3050,194,1,0.0,0.0,0
26959,vo_etc_PC051_bye1,2,9,3050,194,1,0.0,0.0,0
26960,vo_etc_PC051_bye2,2,9,3050,194,1,0.0,0.0,0
26961,vo_etc_PC051_surprise1,2,9,3050,194,1,0.0,0.0,0
26962,vo_etc_PC051_surprise2,2,9,3050,194,1,0.0,0.0,0
26963,vo_etc_PC051_surprise3,2,9,3050,194,1,0.0,0.0,0
26964,vo_etc_PC051_anger1,2,9,3050,194,1,0.0,0.0,0
26965,vo_etc_PC051_anger2,2,9,3050,194,1,0.0,0.0,0
26966,vo_etc_PC051_anger3,2,9,3050,194,1,0.0,0.0,0
26967,vo_etc_PC051_apology,2,9,3050,194,1,0.0,0.0,0
26968,vo_etc_PC051_sad1,2,9,3050,194,1,0.0,0.0,0
26969,vo_etc_PC051_sad2,2,9,3050,194,1,0.0,0.0,0
26970,vo_etc_PC051_happy1,2,9,3050,194,1,0.0,0.0,0
26971,vo_etc_PC051_happy2,2,9,3050,194,1,0.0,0.0,0
26972,vo_etc_PC051_happy3,2,9,3050,194,1,0.0,0.0,0
26973,vo_etc_PC051_joy1,2,9,3050,194,1,0.0,0.0,0
26974,vo_etc_PC051_joy2,2,9,3050,194,1,0.0,0.0,0
26975,vo_etc_PC051_joy3,2,9,3050,194,1,0.0,0.0,0
26976,vo_etc_PC051_laugh1,2,9,3050,194,1,0.0,0.0,0
26977,vo_etc_PC051_laugh2,2,9,3050,194,1,0.0,0.0,0
26978,vo_etc_PC051_laugh3,2,9,3050,194,1,0.0,0.0,0
26979,vo_etc_PC051_mortify1,2,9,3050,194,1,0.0,0.0,0
26980,vo_etc_PC051_mortify2,2,9,3050,194,1,0.0,0.0,0
26981,vo_etc_PC051_mortify3,2,9,3050,194,1,0.0,0.0,0
26982,vo_etc_PC051_scared1,2,9,3050,194,1,0.0,0.0,0
26983,vo_etc_PC051_scared2,2,9,3050,194,1,0.0,0.0,0
26984,vo_etc_PC051_scared3,2,9,3050,194,1,0.0,0.0,0
26985,vo_etc_PC051_thank1,2,9,3050,194,1,0.0,0.0,0
26986,vo_etc_PC051_thank2,2,9,3050,194,1,0.0,0.0,0
26987,vo_etc_PC051_thank3,2,9,3050,194,1,0.0,0.0,0
26988,vo_etc_PC051_worry1,2,9,3050,194,1,0.0,0.0,0
26989,vo_etc_PC051_worry2,2,9,3050,194,1,0.0,0.0,0
26990,vo_etc_PC051_worry3,2,9,3050,194,1,0.0,0.0,0
26991,vo_etc_PC051_found1,2,9,3050,194,1,0.0,0.0,0
26992,vo_etc_PC051_found2,2,9,3050,194,1,0.0,0.0,0
26993,vo_etc_PC051_found3,2,9,3050,194,1,0.0,0.0,0
26994,vo_etc_PC051_yes1,2,9,3050,194,1,0.0,0.0,0
26995,vo_etc_PC051_yes2,2,9,3050,194,1,0.0,0.0,0
26996,vo_etc_PC051_no1,2,9,3050,194,1,0.0,0.0,0
26997,vo_etc_PC051_no2,2,9,3050,194,1,0.0,0.0,0
26998,vo_etc_PC051_positive1,2,9,3050,194,1,0.0,0.0,0
26999,vo_etc_PC051_positive2,2,9,3050,194,1,0.0,0.0,0
27000,vo_etc_PC051_negation1,2,9,3050,194,1,0.0,0.0,0
27001,vo_etc_PC051_negation2,2,9,3050,194,1,0.0,0.0,0
27002,vo_etc_PC051_ready1,2,9,3050,194,1,0.0,0.0,0
27003,vo_etc_PC051_ready2,2,9,3050,194,1,0.0,0.0,0
27004,vo_etc_PC051_doubt1,2,9,3050,194,1,0.0,0.0,0
27005,vo_etc_PC051_doubt2,2,9,3050,194,1,0.0,0.0,0
27006,vo_etc_PC051_thought1,2,9,3050,194,1,0.0,0.0,0
27007,vo_etc_PC051_thought2,2,9,3050,194,1,0.0,0.0,0
27008,vo_etc_PC051_truth1,2,9,3050,194,1,0.0,0.0,0
27009,vo_etc_PC051_truth2,2,9,3050,194,1,0.0,0.0,0
27010,vo_etc_PC051_fc1,2,9,3050,194,1,0.0,0.0,0
27011,vo_etc_PC051_fc2,2,9,3050,194,1,0.0,0.0,0
27012,vo_etc_PC051_fc3,2,9,3050,194,1,0.0,0.0,0
27013,vo_etc_PC051_fc4,2,9,3050,194,1,0.0,0.0,0
27014,vo_etc_PC051_fc5,2,9,3050,194,1,0.0,0.0,0
27015,vo_etc_PC051_partyin,2,9,3050,194,1,0.0,0.0,0
27016,vo_btl_PC051_start1,2,9,3050,194,1,0.0,0.0,0
27017,vo_btl_PC051_start2,2,9,3050,194,1,0.0,0.0,0
27018,vo_btl_PC051_symbol,2,9,3050,194,1,0.0,0.0,0
27019,vo_btl_PC051_boss1,2,9,3050,194,1,0.0,0.0,0
27020,vo_btl_PC051_boss2,2,9,3050,194,1,0.0,0.0,0
27021,vo_btl_PC051_beat1,2,9,3050,194,1,0.0,0.0,0
27022,vo_btl_PC051_beat2,2,9,3050,194,1,0.0,0.0,0
27023,vo_btl_PC051_beatnarrow,2,9,3050,194,1,0.0,0.0,0
27024,vo_btl_PC051_turnstart1,2,9,3050,194,1,0.0,0.0,0
27025,vo_btl_PC051_turnstart2,2,9,3050,194,1,0.0,0.0,0
27026,vo_btl_PC051_tslowhp,2,9,3050,194,1,0.0,0.0,0
27027,vo_btl_PC051_tbreak1,2,9,3050,194,1,0.0,0.0,0
27028,vo_btl_PC051_tbreak2,2,9,3050,194,1,0.0,0.0,0
27029,vo_btl_PC051_attack1,2,9,3050,194,1,0.0,0.0,0
27030,vo_btl_PC051_attack2,2,9,3050,194,1,0.0,0.0,0
27031,vo_btl_PC051_attack3,2,9,3050,194,1,0.0,0.0,0
27032,vo_btl_PC051_attack4,2,9,3050,194,1,0.0,0.0,0
27033,vo_btl_PC051_burst1lv1,2,9,3050,194,1,0.0,0.0,0
27034,vo_btl_PC051_burst1lv2,2,9,3050,194,1,0.0,0.0,0
27035,vo_btl_PC051_burst2lv1,2,9,3050,194,1,0.0,0.0,0
27036,vo_btl_PC051_burst2lv2,2,9,3050,194,1,0.0,0.0,0
27037,vo_btl_PC051_burst3lv1,2,9,3050,194,1,0.0,0.0,0
27038,vo_btl_PC051_burst3lv2,2,9,3050,194,1,0.0,0.0,0
27039,vo_btl_PC051_deathblow1,2,9,3050,194,1,0.0,0.0,0
27040,vo_btl_PC051_deathblow2,2,9,3050,194,1,0.0,0.0,0
27041,vo_btl_PC051_weak1,2,9,3050,194,1,0.0,0.0,0
27042,vo_btl_PC051_weak2,2,9,3050,194,1,0.0,0.0,0
27043,vo_btl_PC051_break1,2,9,3050,194,1,0.0,0.0,0
27044,vo_btl_PC051_break2,2,9,3050,194,1,0.0,0.0,0
27045,vo_btl_PC051_changeback,2,9,3050,194,1,0.0,0.0,0
27046,vo_btl_PC051_changefront1,2,9,3050,194,1,0.0,0.0,0
27047,vo_btl_PC051_changefront2,2,9,3050,194,1,0.0,0.0,0
27048,vo_btl_PC051_changefront3,2,9,3050,194,1,0.0,0.0,0
27049,vo_btl_PC051_avoidatk,2,9,3050,194,1,0.0,0.0,0
27050,vo_btl_PC051_debuff,2,9,3050,194,1,0.0,0.0,0
27051,vo_btl_PC051_restorebymate1,2,9,3050,194,1,0.0,0.0,0
27052,vo_btl_PC051_restorebymate2,2,9,3050,194,1,0.0,0.0,0
27053,vo_btl_PC051_retrieve1,2,9,3050,194,1,0.0,0.0,0
27054,vo_btl_PC051_retrieve2,2,9,3050,194,1,0.0,0.0,0
27055,vo_btl_PC051_damage1lv1,2,9,3050,194,1,0.0,0.0,0
27056,vo_btl_PC051_damage1lv2,2,9,3050,194,1,0.0,0.0,0
27057,vo_btl_PC051_damage2lv1,2,9,3050,194,1,0.0,0.0,0
27058,vo_btl_PC051_damage2lv2,2,9,3050,194,1,0.0,0.0,0
27059,vo_btl_PC051_damage3lv1,2,9,3050,194,1,0.0,0.0,0
27060,vo_btl_PC051_damage3lv2,2,9,3050,194,1,0.0,0.0,0
27061,vo_btl_PC051_dead1,2,9,3050,194,1,0.0,0.0,0
27062,vo_btl_PC051_dead2,2,9,3050,194,1,0.0,0.0,0
27063,vo_btl_PC051_deadall,2,9,3050,194,1,0.0,0.0,0
27064,vo_btl_PC051_atkp1lv,2,9,3050,194,1,0.0,0.0,0
27065,vo_btl_PC051_atkp2lv,2,9,3050,194,1,0.0,0.0,0
27066,vo_btl_PC051_atkp3lv,2,9,3050,194,1,0.0,0.0,0
27067,vo_btl_PC051_atkp4lv,2,9,3050,194,1,0.0,0.0,0
27068,vo_btl_PC051_atkm1lv,2,9,3050,194,1,0.0,0.0,0
27069,vo_btl_PC051_atkm2lv,2,9,3050,194,1,0.0,0.0,0
27070,vo_btl_PC051_atkm3lv,2,9,3050,194,1,0.0,0.0,0
27071,vo_btl_PC051_atkm4lv,2,9,3050,194,1,0.0,0.0,0
27072,vo_btl_PC051_recoverhp,2,9,3050,194,1,0.0,0.0,0
27073,vo_btl_PC051_recoversp,2,9,3050,194,1,0.0,0.0,0
27074,vo_btl_PC051_recoverbad,2,9,3050,194,1,0.0,0.0,0
27075,vo_btl_PC051_addbuff,2,9,3050,194,1,0.0,0.0,0
27076,vo_btl_PC051_addresistbuff,2,9,3050,194,1,0.0,0.0,0
27077,vo_btl_PC051_adddebuff,2,9,3050,194,1,0.0,0.0,0
27078,vo_btl_PC051_addresistdebuff,2,9,3050,194,1,0.0,0.0,0
27079,vo_btl_PC051_provoke,2,9,3050,194,1,0.0,0.0,0
27080,vo_btl_PC051_abillity1,2,9,3050,194,1,0.0,0.0,0
27081,vo_btl_PC051_abillity2,2,9,3050,194,1,0.0,0.0,0
27082,vo_btl_PC051_abillity3,2,9,3050,194,1,0.0,0.0,0
27083,vo_btl_PC051_abillity4,2,9,3050,194,1,0.0,0.0,0
27084,vo_btl_PC051_abillity5,2,9,3050,194,1,0.0,0.0,0
27085,vo_btl_PC051_abillity6,2,9,3050,194,1,0.0,0.0,0
27089,vo_etc_PC052_name,2,9,3051,194,1,0.0,0.0,0
27090,vo_etc_PC052_bow1,2,9,3051,194,1,0.0,0.0,0
27091,vo_etc_PC052_bow2,2,9,3051,194,1,0.0,0.0,0
27092,vo_etc_PC052_aha1,2,9,3051,194,1,0.0,0.0,0
27093,vo_etc_PC052_aha2,2,9,3051,194,1,0.0,0.0,0
27094,vo_etc_PC052_aha3,2,9,3051,194,1,0.0,0.0,0
27095,vo_etc_PC052_aha4,2,9,3051,194,1,0.0,0.0,0
27096,vo_etc_PC052_aha5,2,9,3051,194,1,0.0,0.0,0
27097,vo_etc_PC052_aha6,2,9,3051,194,1,0.0,0.0,0
27098,vo_etc_PC052_bye1,2,9,3051,194,1,0.0,0.0,0
27099,vo_etc_PC052_bye2,2,9,3051,194,1,0.0,0.0,0
27100,vo_etc_PC052_surprise1,2,9,3051,194,1,0.0,0.0,0
27101,vo_etc_PC052_surprise2,2,9,3051,194,1,0.0,0.0,0
27102,vo_etc_PC052_surprise3,2,9,3051,194,1,0.0,0.0,0
27103,vo_etc_PC052_anger1,2,9,3051,194,1,0.0,0.0,0
27104,vo_etc_PC052_anger2,2,9,3051,194,1,0.0,0.0,0
27105,vo_etc_PC052_anger3,2,9,3051,194,1,0.0,0.0,0
27106,vo_etc_PC052_apology,2,9,3051,194,1,0.0,0.0,0
27107,vo_etc_PC052_sad1,2,9,3051,194,1,0.0,0.0,0
27108,vo_etc_PC052_sad2,2,9,3051,194,1,0.0,0.0,0
27109,vo_etc_PC052_happy1,2,9,3051,194,1,0.0,0.0,0
27110,vo_etc_PC052_happy2,2,9,3051,194,1,0.0,0.0,0
27111,vo_etc_PC052_happy3,2,9,3051,194,1,0.0,0.0,0
27112,vo_etc_PC052_joy1,2,9,3051,194,1,0.0,0.0,0
27113,vo_etc_PC052_joy2,2,9,3051,194,1,0.0,0.0,0
27114,vo_etc_PC052_joy3,2,9,3051,194,1,0.0,0.0,0
27115,vo_etc_PC052_laugh1,2,9,3051,194,1,0.0,0.0,0
27116,vo_etc_PC052_laugh2,2,9,3051,194,1,0.0,0.0,0
27117,vo_etc_PC052_laugh3,2,9,3051,194,1,0.0,0.0,0
27118,vo_etc_PC052_mortify1,2,9,3051,194,1,0.0,0.0,0
27119,vo_etc_PC052_mortify2,2,9,3051,194,1,0.0,0.0,0
27120,vo_etc_PC052_mortify3,2,9,3051,194,1,0.0,0.0,0
27121,vo_etc_PC052_scared1,2,9,3051,194,1,0.0,0.0,0
27122,vo_etc_PC052_scared2,2,9,3051,194,1,0.0,0.0,0
27123,vo_etc_PC052_scared3,2,9,3051,194,1,0.0,0.0,0
27124,vo_etc_PC052_thank1,2,9,3051,194,1,0.0,0.0,0
27125,vo_etc_PC052_thank2,2,9,3051,194,1,0.0,0.0,0
27126,vo_etc_PC052_thank3,2,9,3051,194,1,0.0,0.0,0
27127,vo_etc_PC052_worry1,2,9,3051,194,1,0.0,0.0,0
27128,vo_etc_PC052_worry2,2,9,3051,194,1,0.0,0.0,0
27129,vo_etc_PC052_worry3,2,9,3051,194,1,0.0,0.0,0
27130,vo_etc_PC052_found1,2,9,3051,194,1,0.0,0.0,0
27131,vo_etc_PC052_found2,2,9,3051,194,1,0.0,0.0,0
27132,vo_etc_PC052_found3,2,9,3051,194,1,0.0,0.0,0
27133,vo_etc_PC052_yes1,2,9,3051,194,1,0.0,0.0,0
27134,vo_etc_PC052_yes2,2,9,3051,194,1,0.0,0.0,0
27135,vo_etc_PC052_no1,2,9,3051,194,1,0.0,0.0,0
27136,vo_etc_PC052_no2,2,9,3051,194,1,0.0,0.0,0
27137,vo_etc_PC052_positive1,2,9,3051,194,1,0.0,0.0,0
27138,vo_etc_PC052_positive2,2,9,3051,194,1,0.0,0.0,0
27139,vo_etc_PC052_negation1,2,9,3051,194,1,0.0,0.0,0
27140,vo_etc_PC052_negation2,2,9,3051,194,1,0.0,0.0,0
27141,vo_etc_PC052_ready1,2,9,3051,194,1,0.0,0.0,0
27142,vo_etc_PC052_ready2,2,9,3051,194,1,0.0,0.0,0
27143,vo_etc_PC052_doubt1,2,9,3051,194,1,0.0,0.0,0
27144,vo_etc_PC052_doubt2,2,9,3051,194,1,0.0,0.0,0
27145,vo_etc_PC052_thought1,2,9,3051,194,1,0.0,0.0,0
27146,vo_etc_PC052_thought2,2,9,3051,194,1,0.0,0.0,0
27147,vo_etc_PC052_truth1,2,9,3051,194,1,0.0,0.0,0
27148,vo_etc_PC052_truth2,2,9,3051,194,1,0.0,0.0,0
27149,vo_etc_PC052_fc1,2,9,3051,194,1,0.0,0.0,0
27150,vo_etc_PC052_fc2,2,9,3051,194,1,0.0,0.0,0
27151,vo_etc_PC052_fc3,2,9,3051,194,1,0.0,0.0,0
27152,vo_etc_PC052_fc4,2,9,3051,194,1,0.0,0.0,0
27153,vo_etc_PC052_fc5,2,9,3051,194,1,0.0,0.0,0
27154,vo_etc_PC052_partyin,2,9,3051,194,1,0.0,0.0,0
27155,vo_btl_PC052_start1,2,9,3051,194,1,0.0,0.0,0
27156,vo_btl_PC052_start2,2,9,3051,194,1,0.0,0.0,0
27157,vo_btl_PC052_symbol,2,9,3051,194,1,0.0,0.0,0
27158,vo_btl_PC052_boss1,2,9,3051,194,1,0.0,0.0,0
27159,vo_btl_PC052_boss2,2,9,3051,194,1,0.0,0.0,0
27160,vo_btl_PC052_beat1,2,9,3051,194,1,0.0,0.0,0
27161,vo_btl_PC052_beat2,2,9,3051,194,1,0.0,0.0,0
27162,vo_btl_PC052_beatnarrow,2,9,3051,194,1,0.0,0.0,0
27163,vo_btl_PC052_turnstart1,2,9,3051,194,1,0.0,0.0,0
27164,vo_btl_PC052_turnstart2,2,9,3051,194,1,0.0,0.0,0
27165,vo_btl_PC052_tslowhp,2,9,3051,194,1,0.0,0.0,0
27166,vo_btl_PC052_tbreak1,2,9,3051,194,1,0.0,0.0,0
27167,vo_btl_PC052_tbreak2,2,9,3051,194,1,0.0,0.0,0
27168,vo_btl_PC052_attack1,2,9,3051,194,1,0.0,0.0,0
27169,vo_btl_PC052_attack2,2,9,3051,194,1,0.0,0.0,0
27170,vo_btl_PC052_attack3,2,9,3051,194,1,0.0,0.0,0
27171,vo_btl_PC052_attack4,2,9,3051,194,1,0.0,0.0,0
27172,vo_btl_PC052_burst1lv1,2,9,3051,194,1,0.0,0.0,0
27173,vo_btl_PC052_burst1lv2,2,9,3051,194,1,0.0,0.0,0
27174,vo_btl_PC052_burst2lv1,2,9,3051,194,1,0.0,0.0,0
27175,vo_btl_PC052_burst2lv2,2,9,3051,194,1,0.0,0.0,0
27176,vo_btl_PC052_burst3lv1,2,9,3051,194,1,0.0,0.0,0
27177,vo_btl_PC052_burst3lv2,2,9,3051,194,1,0.0,0.0,0
27178,vo_btl_PC052_deathblow1,2,9,3051,194,1,0.0,0.0,0
27179,vo_btl_PC052_deathblow2,2,9,3051,194,1,0.0,0.0,0
27180,vo_btl_PC052_weak1,2,9,3051,194,1,0.0,0.0,0
27181,vo_btl_PC052_weak2,2,9,3051,194,1,0.0,0.0,0
27182,vo_btl_PC052_break1,2,9,3051,194,1,0.0,0.0,0
27183,vo_btl_PC052_break2,2,9,3051,194,1,0.0,0.0,0
27184,vo_btl_PC052_changeback,2,9,3051,194,1,0.0,0.0,0
