m_id,m_SE,m_CloseMinimapIcon,m_OpenMinimapIcon,m_Priority,m_RepopType,m_RepopValue,m_KeyId,m_RewardType,m_RewardItemId,m_RewardItemNum,m_RewardOption0,m_RewardProbability,m_EffectId,m_ClosePath,m_OpenPath
5032,426,2,3,0,0,0,"[0, 0, 0]","[200, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[15000, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_01.ObjMD_Treasure_A_01,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_02.ObjMD_Treasure_A_02
5033,426,2,3,0,0,0,"[0, 0, 0]","[250, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[61, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Close.ObjMD_Treasure_A_Wood_Close,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Open.ObjMD_Treasure_A_Wood_Open
9129,426,2,3,0,0,0,"[0, 0, 0]","[250, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2016, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Close.ObjMD_Treasure_A_Wood_Close,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Open.ObjMD_Treasure_A_Wood_Open
9130,426,2,3,0,0,0,"[0, 0, 0]","[250, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[72, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Close.ObjMD_Treasure_A_Wood_Close,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Open.ObjMD_Treasure_A_Wood_Open
9131,426,2,3,0,0,0,"[0, 0, 0]","[260, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[30299, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_01.ObjMD_Treasure_A_01,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_02.ObjMD_Treasure_A_02
9132,426,2,3,0,0,0,"[0, 0, 0]","[250, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[246, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Close.ObjMD_Treasure_A_Wood_Close,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Open.ObjMD_Treasure_A_Wood_Open
9133,426,2,3,0,0,0,"[0, 0, 0]","[210, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[50210, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_01.ObjMD_Treasure_A_01,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_02.ObjMD_Treasure_A_02
9134,426,2,3,0,0,0,"[0, 0, 0]","[250, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2017, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Close.ObjMD_Treasure_A_Wood_Close,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Open.ObjMD_Treasure_A_Wood_Open
9135,426,2,3,0,0,0,"[0, 0, 0]","[250, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[606, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Close.ObjMD_Treasure_A_Wood_Close,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Open.ObjMD_Treasure_A_Wood_Open
9136,426,2,3,0,0,0,"[0, 0, 0]","[240, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[50213, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_01.ObjMD_Treasure_A_01,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_02.ObjMD_Treasure_A_02
9137,426,2,3,0,0,0,"[0, 0, 0]","[260, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[30317, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_01.ObjMD_Treasure_A_01,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_02.ObjMD_Treasure_A_02
9138,426,2,3,0,0,0,"[0, 0, 0]","[240, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[50001, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_01.ObjMD_Treasure_A_01,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_02.ObjMD_Treasure_A_02
9139,426,2,3,0,0,0,"[0, 0, 0]","[250, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[130, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Close.ObjMD_Treasure_A_Wood_Close,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Open.ObjMD_Treasure_A_Wood_Open
9140,426,2,3,0,0,0,"[0, 0, 0]","[250, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2018, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Close.ObjMD_Treasure_A_Wood_Close,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Open.ObjMD_Treasure_A_Wood_Open
9141,426,2,3,0,0,0,"[0, 0, 0]","[200, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[150000, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_01.ObjMD_Treasure_A_01,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_02.ObjMD_Treasure_A_02
9142,426,2,3,0,0,0,"[0, 0, 0]","[210, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[50210, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_01.ObjMD_Treasure_A_01,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_02.ObjMD_Treasure_A_02
9143,426,2,3,0,0,0,"[0, 0, 0]","[250, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[591, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Close.ObjMD_Treasure_A_Wood_Close,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Open.ObjMD_Treasure_A_Wood_Open
9144,426,2,3,0,0,0,"[0, 0, 0]","[260, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[453, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_01.ObjMD_Treasure_A_01,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_02.ObjMD_Treasure_A_02
9145,426,2,3,0,0,0,"[0, 0, 0]","[240, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[50212, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_01.ObjMD_Treasure_A_01,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_02.ObjMD_Treasure_A_02
9146,426,2,3,0,0,0,"[0, 0, 0]","[250, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2019, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Close.ObjMD_Treasure_A_Wood_Close,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Open.ObjMD_Treasure_A_Wood_Open
9147,426,2,3,0,0,0,"[0, 0, 0]","[260, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10238, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_01.ObjMD_Treasure_A_01,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_02.ObjMD_Treasure_A_02
9148,426,2,3,0,0,0,"[0, 0, 0]","[210, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[50209, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_01.ObjMD_Treasure_A_01,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_02.ObjMD_Treasure_A_02
9149,426,2,3,0,0,0,"[0, 0, 0]","[240, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[50002, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_01.ObjMD_Treasure_A_01,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_02.ObjMD_Treasure_A_02
9150,426,2,3,0,0,0,"[0, 0, 0]","[250, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[188, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Close.ObjMD_Treasure_A_Wood_Close,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Open.ObjMD_Treasure_A_Wood_Open
9151,426,2,3,0,0,0,"[0, 0, 0]","[250, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[557, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Close.ObjMD_Treasure_A_Wood_Close,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Open.ObjMD_Treasure_A_Wood_Open
7154,957,0,0,0,1,600,"[0, 0, 0]","[250, 250, 0, 0, 0, 0, 0, 0, 0, 0]","[235, 236, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[910, 90, 0, 0, 0, 0, 0, 0, 0, 0]",1176,,
7186,957,0,0,0,1,600,"[0, 0, 0]","[250, 250, 0, 0, 0, 0, 0, 0, 0, 0]","[235, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1176,,
7155,957,0,0,0,1,600,"[0, 0, 0]","[250, 250, 0, 0, 0, 0, 0, 0, 0, 0]","[177, 178, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[910, 90, 0, 0, 0, 0, 0, 0, 0, 0]",1176,,
7187,957,0,0,0,1,600,"[0, 0, 0]","[250, 250, 0, 0, 0, 0, 0, 0, 0, 0]","[177, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1176,,
7156,957,0,0,0,1,600,"[0, 0, 0]","[250, 250, 0, 0, 0, 0, 0, 0, 0, 0]","[61, 62, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[910, 90, 0, 0, 0, 0, 0, 0, 0, 0]",1176,,
7188,957,0,0,0,1,600,"[0, 0, 0]","[250, 250, 0, 0, 0, 0, 0, 0, 0, 0]","[61, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1176,,
7157,957,0,0,0,1,600,"[0, 0, 0]","[250, 250, 0, 0, 0, 0, 0, 0, 0, 0]","[119, 120, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[910, 90, 0, 0, 0, 0, 0, 0, 0, 0]",1176,,
7189,957,0,0,0,1,600,"[0, 0, 0]","[250, 250, 0, 0, 0, 0, 0, 0, 0, 0]","[119, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1176,,
9179,957,0,0,0,1,600,"[0, 0, 0]","[250, 250, 0, 0, 0, 0, 0, 0, 0, 0]","[246, 2017, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[910, 90, 0, 0, 0, 0, 0, 0, 0, 0]",1176,,
9180,957,0,0,0,1,600,"[0, 0, 0]","[250, 250, 0, 0, 0, 0, 0, 0, 0, 0]","[130, 2016, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[910, 90, 0, 0, 0, 0, 0, 0, 0, 0]",1176,,
9181,957,0,0,0,1,600,"[0, 0, 0]","[250, 250, 0, 0, 0, 0, 0, 0, 0, 0]","[188, 2016, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[910, 90, 0, 0, 0, 0, 0, 0, 0, 0]",1176,,
9182,957,0,0,0,1,600,"[0, 0, 0]","[250, 250, 0, 0, 0, 0, 0, 0, 0, 0]","[72, 2017, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[910, 90, 0, 0, 0, 0, 0, 0, 0, 0]",1176,,
6001,426,2,3,0,0,0,"[0, 0, 0]","[260, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[821, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_01.ObjMD_Treasure_A_01,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_02.ObjMD_Treasure_A_02
6002,426,2,3,0,0,0,"[0, 0, 0]","[200, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7500, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_01.ObjMD_Treasure_A_01,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_02.ObjMD_Treasure_A_02
6003,426,2,3,0,0,0,"[0, 0, 0]","[250, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[233, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Close.ObjMD_Treasure_A_Wood_Close,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Open.ObjMD_Treasure_A_Wood_Open
6004,426,2,3,0,0,0,"[0, 0, 0]","[250, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[59, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Close.ObjMD_Treasure_A_Wood_Close,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Open.ObjMD_Treasure_A_Wood_Open
6005,426,2,3,0,0,0,"[0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_01.ObjMD_Treasure_A_01,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_02.ObjMD_Treasure_A_02
6010,426,2,3,0,0,0,"[0, 0, 0]","[200, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7500, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_01.ObjMD_Treasure_A_01,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_02.ObjMD_Treasure_A_02
6011,426,2,3,0,0,0,"[0, 0, 0]","[250, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[117, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Close.ObjMD_Treasure_A_Wood_Close,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_Wood_Open.ObjMD_Treasure_A_Wood_Open
6012,426,2,3,0,0,0,"[0, 0, 0]","[260, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_01.ObjMD_Treasure_A_01,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_02.ObjMD_Treasure_A_02
6013,426,2,3,0,0,0,"[0, 0, 0]","[200, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[15000, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_01.ObjMD_Treasure_A_01,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_02.ObjMD_Treasure_A_02
6014,426,2,3,0,0,0,"[0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_01.ObjMD_Treasure_A_01,/Game/Object/Resource/V1_0_0/Obj/Obj_Treasure/StaticMesh/ObjMD_Treasure_A_02.ObjMD_Treasure_A_02
