m_id,m_Label,m_TypeID,m_DisplayLevel,m_BreakRate,m_MaxSLD,m_MaxHP,m_MaxSP,m_AtkP,m_DefP,m_AtkM,m_DefM,m_Agi,m_Crt,m_CrtDef,m_EquipAtk,m_ResistAilmentID,m_ResistAilment,m_TacticalAssignID,m_SkillsID,m_Exp,m_Money,m_DropReward,m_EventDropRewards,m_StatusOffset,m_Bottle,m_NameUI,m_LevelUI,m_HpUI,m_ShieldUI,m_RaceIndices,m_DisplaySpecialSkillGauge,m_GenerateSpecialSkillValueOrverTurn,m_ReduceSpecialSkillValueBreak,m_MaxSpecialSkillValue
20003,ePC011_Chp4_Em03,20002,15,200,5,2301,34,143,12,143,12,122,117,111,29,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",23,20198,63,526,0,"[0, 0, 0]","[0.07999999821186066, 0.10999999940395355]",0,195,195,195,195,"[0, 46, 0]",194,0,0,0
10040,ePC012_Chp4_Em01,15040,15,200,6,7194,38,186,12,232,36,102,95,128,29,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",69,20042,215,1610,0,"[0, 0, 0]","[-0.019999999552965164, 0.10000000149011612]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
10041,ePC012_Chp4_Em02,15041,15,200,5,2301,34,143,12,143,12,122,117,111,29,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",70,20041,63,526,0,"[0, 0, 0]","[0.5, 0.029999999329447746]",0,195,195,195,195,"[0, 10, 0]",194,0,0,0
20211,ePC012_Chp4_Em03,15041,15,200,5,2301,34,143,12,143,12,122,117,111,29,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",70,20041,63,526,0,"[0, 0, 0]","[0.5, 0.029999999329447746]",0,195,195,195,195,"[0, 10, 0]",194,0,0,0
10042,ePC013_Chp1_Em01,15042,32,200,9,6530,58,375,29,375,29,135,149,153,60,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,20043,3544,4752,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 46, 0]",194,0,0,0
10043,ePC013_Chp3_Em01,15043,34,200,11,17564,60,297,22,371,66,139,141,175,60,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",71,20044,7839,10560,0,"[0, 0, 0]","[0.0, 0.15000000596046448]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
10044,ePC014_Chp1_Em01,15044,12,200,6,5597,37,156,9,195,31,81,84,113,26,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",26,20045,144,957,0,"[0, 0, 0]","[0.0, 0.11999999731779099]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
10045,ePC014_Chp2_Em01,15045,13,200,5,2820,36,164,14,164,14,125,120,112,26,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",27,20046,73,528,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 57, 0]",194,0,0,0
20050,ePC014_Chp2_Em02,15045,13,200,5,2820,36,164,14,164,14,125,120,112,26,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",27,20046,73,528,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 57, 0]",194,0,0,0
10046,ePC014_Chp3_Em01,15044,14,200,6,6069,37,172,10,214,33,82,85,115,29,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",28,20047,170,1210,0,"[0, 0, 0]","[-0.14000000059604645, 0.17000000178813934]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
10230,ePC014_Chp3_Em02,20353,14,200,5,2042,34,133,12,133,12,121,117,110,29,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",29,20199,59,524,0,"[0, 0, 0]","[0.0, 0.11999999731779099]",0,195,195,195,195,"[0, 57, 0]",194,0,0,0
10231,ePC014_Chp3_Em03,20353,14,200,5,2042,34,133,12,133,12,121,117,110,29,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",29,20199,59,524,0,"[0, 0, 0]","[0.0, 0.11999999731779099]",0,195,195,195,195,"[0, 57, 0]",194,0,0,0
10047,ePC014_Chp4_Em01,15044,15,200,6,7194,38,186,12,232,36,102,95,128,29,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",30,20048,215,1610,0,"[0, 0, 0]","[-0.14000000059604645, 0.17000000178813934]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
10235,ePC014_Chp4_Em02,20355,15,200,5,1883,34,166,14,166,14,96,99,111,29,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",31,20200,63,526,0,"[0, 0, 0]","[0.0, 0.11999999731779099]",0,195,195,195,195,"[0, 57, 0]",194,0,0,0
10236,ePC014_Chp4_Em03,20355,15,200,5,1883,34,166,14,166,14,96,99,111,29,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",31,20200,63,526,0,"[0, 0, 0]","[0.0, 0.11999999731779099]",0,195,195,195,195,"[0, 57, 0]",194,0,0,0
10048,ePC015_Chp3_Em01,15048,14,200,6,7194,38,232,17,232,17,148,133,128,29,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",72,20049,215,1610,0,"[0, 0, 0]","[0.0, 0.14000000059604645]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
10049,ePC016_Chp1_Em01,15049,52,200,8,23430,91,546,89,546,89,174,218,229,102,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,20089,11296,6071,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 64, 0]",194,0,0,0
10050,ePC016_Chp2_Em01,15049,53,200,8,24696,93,562,91,562,91,177,223,233,102,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,20089,12464,6119,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 64, 0]",194,0,0,0
10051,ePC016_Chp3_Em01,15049,54,200,8,26030,96,579,93,579,93,180,229,238,102,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,20089,13632,6168,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 64, 0]",194,0,0,0
10052,ePC016_Chp4_Em01,15052,55,200,13,45725,98,763,59,763,59,238,281,268,113,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",9,20053,40700,17094,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 64, 0]",194,0,0,0
10053,ePC017_Chp1_Em01,15053,29,200,8,5230,51,349,26,349,26,124,134,140,54,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",10052,20181,2324,3802,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
10054,ePC017_Chp1_Em02,15053,29,200,8,5230,51,349,26,349,26,124,134,140,54,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",10052,20181,2324,3802,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
10055,ePC017_Chp3_Em01,15055,31,200,9,13186,55,345,55,276,10,118,129,148,57,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",73,20056,5760,7680,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20137,ePC017_Chp3_Em02,20357,31,200,7,4808,49,343,24,343,24,119,128,135,57,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",74,20202,1760,3520,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20138,ePC017_Chp3_Em03,20357,31,200,7,4808,49,343,24,343,24,119,128,135,57,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",74,20202,1760,3520,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
10056,ePC017_Chp4_Em01,15056,32,200,11,20314,58,304,70,304,70,110,149,215,60,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",75,20057,7088,9504,0,"[0, 0, 0]","[0.0, 0.11999999731779099]",0,195,195,195,195,"[0, 29, 0]",194,0,0,0
10057,ePC018_Chp1_Em01,15057,44,200,10,12877,73,407,76,317,14,145,171,186,75,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",10050,10004,9108,6622,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 57, 0]",194,0,0,0
20136,ePC018_Chp1_Em02,15057,44,200,10,12877,73,407,76,317,14,145,171,186,75,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",10050,10004,9108,6622,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 57, 0]",194,0,0,0
10058,ePC018_Chp2_Em01,20285,45,200,9,7024,73,475,38,475,38,160,189,186,79,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,265,6624,4816,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 19, 0]",194,0,0,0
20240,ePC018_Chp2_Em02,20285,45,200,9,7024,73,475,38,475,38,160,189,186,79,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,265,6624,4816,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 19, 0]",194,0,0,0
20241,ePC018_Chp2_Em03,20285,45,200,9,7024,73,475,38,475,38,160,189,186,79,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,265,6624,4816,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 19, 0]",194,0,0,0
10059,ePC018_Chp3_Em01,15059,46,200,10,15666,80,456,36,456,36,219,246,202,79,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,20060,11000,7627,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 46, 0]",194,0,0,0
20243,ePC018_Chp3_Em04,20361,46,200,9,12161,78,517,41,517,41,169,203,198,79,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",76,20061,10450,7315,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
20314,ePC018_Chp3_Em05,20386,46,200,10,11702,70,386,72,300,13,140,163,179,79,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",10050,10004,8214,6160,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 57, 0]",194,0,0,0
20315,ePC018_Chp3_Em06,20386,46,200,10,11702,70,386,72,300,13,140,163,179,79,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",10050,10004,8214,6160,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 57, 0]",194,0,0,0
10061,ePC018_Chp4_Em01,15061,47,200,10,13509,82,549,43,549,43,175,213,206,83,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",4,20062,11550,7939,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 52, 0]",194,0,0,0
20316,ePC018_Chp4_Em04,20388,47,200,14,33022,82,522,92,418,22,191,213,227,83,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",78,20063,23100,15877,0,"[0, 0, 0]","[0.0, 0.12999999523162842]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
10063,ePC019_Chp1_Em01,15063,52,200,10,12303,88,684,33,684,33,168,250,220,102,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",10050,10004,12320,8214,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 52, 0]",194,0,0,0
10064,ePC019_Chp1_Em02,15064,52,200,10,12303,88,684,33,684,33,168,250,220,102,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",10050,10004,12320,8214,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 52, 0]",194,0,0,0
10065,ePC019_Chp2_Em01,20248,53,200,10,15818,88,599,46,599,46,185,229,220,102,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",10062,20189,12320,8214,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 52, 0]",194,0,0,0
10066,ePC019_Chp2_Em02,20248,53,200,10,15818,88,599,46,599,46,185,229,220,102,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",10062,20189,12320,8214,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 52, 0]",194,0,0,0
10067,ePC019_Chp2_Em03,20248,53,200,10,15818,88,599,46,599,46,185,229,220,102,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",10062,20189,12320,8214,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 52, 0]",194,0,0,0
10068,ePC019_Chp3_Em01,20249,54,200,10,16673,89,618,47,618,47,189,235,224,102,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",10062,20189,13926,8280,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 52, 0]",194,0,0,0
10069,ePC019_Chp3_Em02,20249,54,200,10,16673,89,618,47,618,47,189,235,224,102,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",10062,20189,13926,8280,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 52, 0]",194,0,0,0
10070,ePC019_Chp3_Em03,20249,54,200,10,16673,89,618,47,618,47,189,235,224,102,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",10062,20189,13926,8280,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 52, 0]",194,0,0,0
10071,ePC019_Chp4_Em01,15071,55,200,14,50298,98,663,110,531,26,220,258,268,113,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",79,20072,40700,17094,0,"[0, 0, 0]","[0.30000001192092896, 0.07999999821186066]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
10072,ePC020_Chp1_Em01,20286,42,200,9,7024,73,475,38,475,38,160,189,186,75,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,237,6624,4816,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 25, 0]",194,0,0,0
10073,ePC020_Chp4_Em01,15073,45,200,10,13507,75,419,77,326,14,148,176,190,79,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,223,9556,6853,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 47, 0]",194,0,0,0
20244,ePC020_Chp4_Em02,15073,45,200,10,13507,75,419,77,326,14,148,176,190,79,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,223,9556,6853,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 47, 0]",194,0,0,0
10074,ePC021_Chp1_Em01,15074,32,200,8,3956,55,363,28,363,28,130,142,148,60,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,195,2304,3072,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 35, 0]",194,0,0,0
20250,ePC021_Chp1_Em02,15074,32,200,8,3956,55,363,28,363,28,130,142,148,60,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,195,2304,3072,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 35, 0]",194,0,0,0
10075,ePC021_Chp2_Em01,20287,33,200,9,6089,59,328,26,328,26,174,180,156,60,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,72,2714,3648,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 21, 0]",194,0,0,0
10076,ePC021_Chp4_Em01,15076,35,200,10,16749,62,436,36,436,36,167,174,179,63,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",81,20077,8214,11088,0,"[0, 0, 0]","[0.0, 0.12999999523162842]",0,195,195,195,195,"[0, 21, 0]",194,0,0,0
10077,ePC022_Chp1_Em01,15077,12,200,5,2519,37,205,16,205,16,99,103,113,26,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,20078,80,527,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 52, 0]",194,0,0,0
10078,ePC022_Chp2_Em01,15078,13,200,5,1862,35,153,13,153,13,124,119,112,26,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,72,48,384,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 21, 0]",194,0,0,0
20045,ePC022_Chp2_Em02,15078,13,200,5,1862,35,153,13,153,13,124,119,112,26,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,72,48,384,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 21, 0]",194,0,0,0
20046,ePC022_Chp2_Em03,15078,13,200,5,1862,35,153,13,153,13,124,119,112,26,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,72,48,384,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 21, 0]",194,0,0,0
10079,ePC022_Chp3_Em01,15079,14,200,4,4198,37,176,29,176,29,90,93,113,29,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",14,20080,80,527,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 57, 0]",194,0,0,0
20004,ePC022_Chp3_Em02,15079,14,200,4,4198,37,176,29,176,29,90,93,113,29,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",14,20080,80,527,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 57, 0]",194,0,0,0
10080,ePC023_Chp1_Em01,15080,12,200,5,2239,37,176,14,176,14,126,121,113,26,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,20,58,383,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 17, 0]",194,0,0,0
10081,ePC023_Chp2_Em01,20288,13,200,5,2428,37,193,14,193,14,128,123,115,26,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,72,68,484,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 21, 0]",194,0,0,0
10082,ePC023_Chp3_Em01,20289,14,200,5,3589,36,137,36,137,36,63,92,146,29,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",8,12,53,384,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 6, 0]",194,0,0,0
10083,ePC023_Chp3_Em02,20290,14,200,5,1538,36,192,16,192,16,98,102,112,29,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,17,53,384,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 5, 0]",194,0,0,0
10084,ePC023_Chp3_Em03,20291,14,200,5,2051,36,164,14,164,14,125,120,112,29,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,20,53,384,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 1, 0]",194,0,0,0
10086,ePC023_Chp4_Em01,15086,15,200,6,7012,39,286,20,286,20,121,117,129,29,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",82,20087,228,1688,0,"[0, 0, 0]","[-0.029999999329447746, 0.019999999552965164]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
10087,ePC024_Chp1_Em01,15088,12,200,5,1680,37,205,16,205,16,99,103,113,26,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,20088,58,383,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 51, 0]",194,0,0,0
10088,ePC024_Chp2_Em01,20368,13,200,4,3642,37,193,30,193,30,91,94,115,26,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,20089,68,484,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 64, 0]",194,0,0,0
10089,ePC024_Chp3_Em01,15090,14,200,5,2051,36,164,14,164,14,125,120,112,29,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",4,20090,53,384,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 8, 0]",194,0,0,0
10090,ePC024_Chp3_Em02,15090,14,200,5,2051,36,164,14,164,14,125,120,112,29,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",4,20091,53,384,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 8, 0]",194,0,0,0
10091,ePC024_Chp3_Em03,15090,14,200,5,2051,36,164,14,164,14,125,120,112,29,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",4,20092,53,384,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 8, 0]",194,0,0,0
10093,ePC024_Chp4_Em01,15094,15,200,6,6311,39,323,15,323,15,112,127,129,29,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",4,149,228,1688,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 3, 0]",194,0,0,0
10094,ePC025_Chp1_Em01,15095,33,200,9,6225,56,369,28,369,28,132,146,150,60,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,108,3356,4488,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 52, 0]",194,0,0,0
20135,ePC025_Chp1_Em02,15095,33,200,9,6225,56,369,28,369,28,132,146,150,60,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",2,108,3356,4488,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 52, 0]",194,0,0,0
10095,ePC025_Chp4_Em01,15096,35,200,9,8372,59,328,59,255,11,124,138,156,63,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",10062,20189,3732,5016,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 57, 0]",194,0,0,0
10096,ePC025_Chp4_Em02,20369,35,200,9,8372,59,328,59,255,11,124,138,156,63,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",10062,20189,3732,5016,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 57, 0]",194,0,0,0
10098,ePC026_Chp4_Em01,15099,35,200,9,5328,59,437,21,437,21,124,166,156,63,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,20099,3732,5016,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 52, 0]",194,0,0,0
20141,ePC026_Chp4_Em02,15099,35,200,9,5328,59,437,21,437,21,124,166,156,63,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,20099,3732,5016,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 52, 0]",194,0,0,0
20317,ePC026_Chp4_Em04,20389,35,200,10,16749,62,436,36,436,36,167,174,179,63,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",83,20100,8214,11088,0,"[0, 0, 0]","[0.03999999910593033, 0.14499999582767487]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
10100,ePC027_Chp1_Em01,20292,44,200,9,6696,71,462,37,462,37,158,184,183,75,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,265,6299,4648,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 19, 0]",194,0,0,0
10101,ePC027_Chp1_Em02,20292,44,200,9,6696,71,462,37,462,37,158,184,183,75,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,265,6299,4648,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 19, 0]",194,0,0,0
10102,ePC027_Chp1_Em03,20292,44,200,9,6696,71,462,37,462,37,158,184,183,75,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,265,6299,4648,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 19, 0]",194,0,0,0
10103,ePC027_Chp2_Em01,20293,45,200,9,7024,73,475,38,475,38,160,189,186,79,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",8,267,6624,4816,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 48, 0]",194,0,0,0
20209,ePC027_Chp2_Em02,20293,45,200,9,7024,73,475,38,475,38,160,189,186,79,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",8,267,6624,4816,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 48, 0]",194,0,0,0
20210,ePC027_Chp2_Em03,20293,45,200,9,7024,73,475,38,475,38,160,189,186,79,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",8,267,6624,4816,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 48, 0]",194,0,0,0
10104,ePC027_Chp3_Em01,20385,46,200,8,17090,80,456,77,456,77,156,189,202,79,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",4,20105,8000,5547,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 70, 0]",194,0,0,0
10105,ePC028_Chp1_Em01,15106,29,200,8,5014,50,346,25,346,25,121,130,137,54,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",10000,10002,2042,3661,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
10106,ePC028_Chp1_Em02,15107,29,200,8,5014,50,346,25,346,25,121,130,137,54,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",10001,10001,2042,3661,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
10107,ePC028_Chp1_Em03,15108,29,200,8,5014,50,346,25,346,25,121,130,137,54,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",10001,10001,2042,3661,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
10108,ePC028_Chp2_Em01,15109,30,200,8,5455,52,353,26,353,26,126,136,142,57,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,20109,2605,3943,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
10109,ePC028_Chp2_Em02,15109,30,200,8,5455,52,353,26,353,26,126,136,142,57,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3,20110,2605,3943,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
10110,ePC028_Chp3_Em01,15111,31,200,8,5689,54,357,27,357,27,128,139,145,57,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",10027,10035,2887,4084,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 46, 0]",194,0,0,0
20145,ePC028_Chp3_Em02,15111,31,200,8,5689,54,357,27,357,27,128,139,145,57,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",10027,10035,2887,4084,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 46, 0]",194,0,0,0
20251,ePC028_Chp4_Em01,15112,32,200,11,15216,56,281,20,351,60,132,132,165,60,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",134,20112,6712,8976,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 0, 0]",194,0,0,0
10111,ePC028_Chp4_Em02,15113,32,200,8,5014,50,346,25,346,25,121,130,137,60,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",4,20113,2042,3661,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 10, 0]",194,0,0,0
10112,ePC028_Chp4_Em03,15113,32,200,8,5014,50,346,25,346,25,121,130,137,60,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",4,20113,2042,3661,0,"[0, 0, 0]","[0.0, 0.0]",0,195,195,195,195,"[0, 10, 0]",194,0,0,0
