m_id,m_Label,m_Inescapable,m_SkipResult,m_IgnoreDefeat,m_SkipBgmResult,m_Bgm,m_BgmType,m_Camera,m_Formation,m_EnemyID,m_EventIndices,m_AbortCondition,m_ForcedWinAbortCondition,m_TipsGroup,m_TipsTargets,m_ImportantFlags
53301,ePC033_Chp4_EmGr01,195,194,194,194,38,0,32,63,"[10121, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
53401,ePC034_Chp2_EmGr01,195,194,194,194,38,0,0,69,"[10122, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
53402,ePC034_Chp3_EmGr01,195,194,194,194,109,0,0,69,"[10123, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
53403,ePC034_Chp4_EmGr01,195,194,194,194,38,0,0,70,"[10124, 10125, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
53501,ePC035_Chp1_EmGr01,195,194,194,194,109,0,0,69,"[10126, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
53601,ePC036_Chp4_EmGr01,195,194,194,194,38,0,0,71,"[10127, 20142, 20143, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
53602,ePC037_Chp1_EmGr01,195,194,194,194,109,0,0,70,"[10128, 10129, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
53603,ePC037_Chp2_EmGr01,195,194,194,194,109,0,0,69,"[10130, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
53701,ePC038_Chp3_EmGr01,195,194,194,194,38,0,0,70,"[10131, 10132, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
53801,ePC039_Chp1_EmGr01,195,194,194,194,38,0,0,70,"[10133, 20247, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
53802,ePC039_Chp2_EmGr01,195,194,194,194,38,0,0,69,"[10134, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
53803,ePC039_Chp3_EmGr01,195,194,194,194,38,0,0,71,"[10135, 10136, 10137, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
53901,ePC040_Chp1_EmGr01,195,194,194,194,38,0,32,63,"[10138, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
53902,ePC040_Chp2_EmGr01,195,194,194,194,38,0,32,64,"[10139, 10140, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
54001,ePC042_Chp4_EmGr01,195,194,194,194,38,0,0,71,"[10141, 10142, 20005, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
54101,ePC043_Chp2_EmGr01,195,194,194,194,109,0,0,69,"[10143, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
54102,ePC043_Chp4_EmGr01,195,194,194,194,109,0,0,69,"[10144, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
54201,ePC044_Chp2_EmGr01,195,194,194,194,38,0,0,69,"[10145, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
55204,ePC044_Chp4_EmGr01,195,194,194,194,109,0,0,69,"[10224, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
54301,ePC046_Chp2_EmGr01,195,194,194,194,109,0,0,69,"[10146, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
54302,ePC046_Chp4_EmGr01,195,194,194,194,109,0,0,69,"[10147, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
54401,ePC047_Chp2_EmGr01,195,194,194,194,38,0,0,69,"[10148, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
54402,ePC047_Chp4_EmGr01,195,194,194,194,38,0,0,69,"[10149, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
55219,ePC048_Chp4_EmGr01,195,194,194,194,109,0,0,72,"[20249, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
54501,ePC049_Chp2_EmGr01,195,194,194,194,109,0,0,69,"[10150, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
54502,ePC049_Chp4_EmGr01,195,194,194,194,109,0,0,69,"[10151, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
54601,ePC052_Chp2_EmGr01,195,194,194,194,109,0,0,69,"[10152, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
54602,ePC052_Chp3_EmGr01,195,194,194,194,109,0,0,69,"[10153, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
54701,ePC055_Chp2_EmGr01,195,194,194,194,109,0,0,69,"[10155, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
54702,ePC055_Chp4_EmGr01,195,194,194,194,109,0,0,69,"[10156, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
55214,ePC057_Chp2_EmGr01,195,194,194,194,109,0,0,70,"[20006, 20007, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
54801,ePC057_Chp4_EmGr01,195,194,194,194,38,0,0,70,"[10157, 10158, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
54901,ePC058_Chp2_EmGr01,195,194,194,194,109,0,0,69,"[10159, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
54902,ePC058_Chp4_EmGr01,195,194,194,194,109,0,0,69,"[10160, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
55001,ePC061_Chp2_EmGr01,195,194,194,194,109,0,0,69,"[10161, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
55002,ePC061_Chp4_EmGr01,195,194,194,194,109,0,0,69,"[10162, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
55101,ePC064_Chp2_EmGr01,195,194,194,194,109,0,0,69,"[10163, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
55102,ePC064_Chp4_EmGr01,195,194,194,194,109,0,0,69,"[10164, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60411,ePC081_Chp1_EmGr01,195,194,194,194,109,0,0,72,"[20252, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60412,ePC081_Chp3_EmGr01,195,194,194,194,109,1,0,70,"[20253, 20254, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60413,ePC081_Chp4_EmGr01,195,194,194,194,108,1,0,77,"[20256, 20255, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60419,ePC112_Chp2_EmGr01,195,194,194,194,109,0,0,103,"[20266, 20267, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60420,ePC112_Chp3_EmGr01,195,194,194,194,109,0,0,71,"[20268, 20269, 20324, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60421,ePC112_Chp4_EmGr01,195,194,194,194,38,0,0,67,"[20271, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60437,ePC066_Chp1_EmGr01,195,194,194,194,109,0,0,103,"[20307, 20308, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60438,ePC066_Chp2_EmGr01,195,194,194,194,109,0,0,71,"[20309, 20310, 20311, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60439,ePC066_Chp3_EmGr01,195,194,194,194,109,0,0,71,"[20312, 20309, 20309, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60440,ePC066_Chp4_EmGr01,195,194,194,194,38,0,0,67,"[20313, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60417,ePC067_Chp2_EmGr01,195,194,194,194,38,0,0,69,"[20264, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60418,ePC067_Chp4_EmGr01,195,194,194,194,38,0,0,69,"[20265, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60426,ePC086_Chp2_EmGr01,195,194,194,194,109,0,0,72,"[20286, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60427,ePC086_Chp3_EmGr01,195,194,194,194,109,0,0,70,"[20287, 20288, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60428,ePC086_Chp4_EmGr01,195,194,194,194,151,1,0,71,"[20289, 20290, 20291, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60448,ePC083_Chp1_EmGr01,195,194,194,194,109,0,0,69,"[20385, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60449,ePC083_Chp3_EmGr01,195,194,194,194,109,0,0,70,"[20386, 20387, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60450,ePC083_Chp4_EmGr01,195,194,194,194,68,1,31,80,"[20388, 20389, 20390, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60459,ePC084_Chp3_EmGr01,195,194,194,194,109,0,0,70,"[20405, 20405, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60460,ePC084_Chp4_EmGr01,195,194,194,194,151,1,0,105,"[20406, 20407, 20408, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60461,ePC113_Chp3_EmGr01,195,194,194,194,109,0,0,71,"[20409, 20409, 20409, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60462,ePC113_Chp4_EmGr01,195,194,194,194,109,0,0,71,"[20410, 20411, 20411, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60463,ePC113_Chp4_EmGr02,195,194,194,194,38,0,32,67,"[20412, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60472,ePC105_Chp1_EmGr01,195,194,194,194,109,1,0,69,"[20426, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60473,ePC105_Chp2_EmGr01,195,194,194,194,109,0,0,70,"[20427, 20427, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60474,ePC105_Chp3_EmGr01,195,194,194,194,109,0,0,71,"[20486, 20428, 20428, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60475,ePC105_Chp4_EmGr01,195,194,194,194,38,1,0,111,"[20429, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60476,ePC089_Chp1_EmGr01,195,194,194,194,109,1,0,70,"[20430, 20502, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60477,ePC089_Chp4_EmGr01,195,194,194,194,38,1,0,71,"[20431, 20503, 20504, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70006,ePC072_Chp1_EmGr01,195,194,194,194,109,0,0,69,"[30006, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70007,ePC072_Chp2_EmGr01,195,194,194,194,109,0,0,67,"[30007, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",6,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70008,ePC072_Chp4_EmGr01,195,194,194,194,67,1,0,67,"[30010, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60478,ePC080_Chp1_EmGr01,195,194,194,194,109,0,0,69,"[20440, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60479,ePC080_Chp3_EmGr01,195,194,194,194,109,0,0,70,"[20441, 20442, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60480,ePC080_Chp4_EmGr01,195,194,194,194,68,0,0,59,"[20443, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60481,ePC130_Chp1_EmGr01,195,194,194,194,109,0,0,67,"[20444, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60482,ePC130_Chp2_EmGr01,195,194,194,194,109,1,0,69,"[20445, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60483,ePC130_Chp3_EmGr01,195,194,194,194,109,0,0,71,"[20446, 20447, 20448, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60484,ePC130_Chp4_EmGr01,195,194,194,194,68,0,32,67,"[20449, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60487,ePC070_Chp4_EmGr01,195,194,194,194,67,1,0,59,"[20452, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60492,ePC097_Chp1_EmGr01,195,194,194,194,109,0,0,71,"[20456, 20456, 20456, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60493,ePC097_Chp2_EmGr01,195,194,194,194,109,0,0,69,"[20457, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60494,ePC097_Chp4_EmGr01,195,194,194,194,78949,1,0,59,"[20458, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60503,ePC122_Chp1_EmGr01,195,194,194,194,109,0,0,70,"[20466, 20466, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60504,ePC122_Chp2_EmGr01,195,194,194,194,151,1,0,70,"[20467, 20467, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60505,ePC122_Chp4_EmGr01,195,194,194,194,68,1,32,71,"[20468, 20493, 20493, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60506,ePC131_Chp1_EmGr01,195,194,194,194,109,0,0,69,"[20469, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60507,ePC131_Chp2_EmGr01,195,194,194,194,109,0,0,71,"[20470, 20470, 20471, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60508,ePC131_Chp4_EmGr01,195,194,194,194,78955,1,32,120,"[20472, 30757, 30757, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60509,ePC088_Chp1_EmGr01,195,194,194,194,117,1,0,69,"[20473, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60510,ePC088_Chp2_EmGr01,195,194,194,194,109,0,0,69,"[20474, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60511,ePC088_Chp4_EmGr01,195,194,194,194,68,1,0,59,"[20475, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60524,ePC088_Chp4_EmGr02,195,194,194,194,109,0,0,69,"[20621, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60512,ePC099_Chp1_EmGr01,195,194,194,194,109,0,0,69,"[20476, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60513,ePC099_Chp2_EmGr01,195,194,194,194,109,0,0,69,"[20477, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60514,ePC099_Chp3_EmGr01,195,194,194,194,109,0,0,71,"[20480, 20479, 20478, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60515,ePC099_Chp4_EmGr01,195,194,194,194,68,1,0,115,"[20481, 20483, 20482, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60523,ePC082_Chp4_EmGr01,195,194,194,194,38,0,0,71,"[20514, 20515, 20516, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60525,ePC073_Chp2_EmGr01,195,194,194,194,109,0,0,69,"[30222, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60526,ePC073_Chp3_EmGr01,195,194,194,194,109,0,0,70,"[30223, 30223, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
60527,ePC073_Chp4_EmGr01,195,194,194,194,73,1,32,63,"[30224, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70367,ePC186_ClbBD_Chp1_EmGr01,195,194,194,194,85244,0,0,69,"[30486, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70368,ePC186_ClbBD_Chp2_EmGr01,195,194,194,194,78800,1,0,72,"[30487, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70369,ePC186_ClbBD_Chp2_EmGr02,195,194,194,194,85245,0,0,67,"[30488, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70370,ePC186_ClbBD_Chp3_EmGr01,195,194,194,194,85244,0,0,71,"[30489, 30526, 30526, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70371,ePC186_ClbBD_Chp3_EmGr02,195,194,194,194,85241,1,0,134,"[30490, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70372,ePC186_ClbBD_Chp4_EmGr01,195,194,194,194,85245,0,0,70,"[30491, 30492, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70373,ePC186_ClbBD_Chp4_EmGr02,195,194,194,194,85237,1,0,102,"[30493, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70374,Other_ClbBD_NPC_EmGr01,194,194,194,194,85238,0,0,132,"[30494, 30495, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,4,"[195, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
70402,Other_ClbBD_NPC2_EmGr01,194,194,194,194,85238,0,0,132,"[30553, 30554, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,5,"[195, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
