m_id,m_OwnerQuest,m_TaskType,m_TaskNo,m_HideTask,m_Purpose,m_Synopsis,m_NextDestination,m_DestNpcSetLabel,m_DestPathName,m_ClearedQuest,m_OpenConditionID,m_StartConditionID,m_InvalidConditionID,m_ReorderMax,m_ReorderInterval,m_SubClearConditionID,m_ClearConditionID,m_CondQuest,m_CondQuestTask,m_OwnerUniqueChara,m_EventID,m_EnemyID,m_EnemyRaceID,m_ItemID,m_EquipID,m_IntParam,m_StrParam,m_StartEvent,m_ShowStartUI,m_QuestStartEffectType,m_ClearEvent,m_ShowClearUI,m_QuestClearEffectType,m_TaskItemId,m_TaskItemNum,m_BlockadeIgnoreRouteSearch
792,2043020,1,0,194,0,0,21,QuTr_PC043_02_01,PathActorBP5,"[2043010, 0, 0, 0]","[10211, 0]","[103012, 10212, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
214,2043020,2,1,194,204302015,204302016,21,QuTr_PC043_02_02,PathActorBP88,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1444,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1443,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
215,2043020,2,2,194,204302025,204302026,22,QuTr_PC043_02_03,PathActorBP17,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1446,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
793,2043030,1,0,194,0,0,21,QuTr_PC043_03_01,PathActorBP5,"[2043020, 0, 0, 0]","[0, 0]","[103012, 10212, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
216,2043030,2,1,194,204303015,204303016,23,QuTr_PC043_03_02,PathActorBP10,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1448,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1447,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
794,2043040,1,0,194,0,0,21,QuTr_PC043_04_01,PathActorBP5,"[2043030, 0, 0, 0]","[0, 0]","[103012, 10212, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
413,2043040,2,1,194,204304015,204304016,23,QuTr_PC043_04_02,PathActorBP10,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1450,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1449,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
414,2043040,2,2,194,204304025,204304026,23,QuTr_PC043_04_03,PathActorBP10,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1452,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,195,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
217,2044010,1,0,194,0,0,120,QuTr_PC044_01_01,PathActorBP70,"[1004050, 0, 0, 0]","[0, 0]","[103566, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
218,2044010,2,1,194,204401015,204401016,120,QuTr_PC044_01_02,PathActorBP26,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1462,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1461,195,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
219,2044020,1,0,194,0,0,120,QuTr_PC044_02_01,PathActorBP70,"[2044010, 0, 0, 0]","[10216, 0]","[103566, 10217, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
220,2044020,2,1,194,204402015,204402016,121,QuTr_PC044_02_02,PathActorBP102,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1464,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1463,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
489,2044020,2,2,194,204402025,204402026,36,QuTr_PC044_02_03,PathActorBP16,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1466,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
490,2044020,2,3,194,204402035,204402036,120,QuTr_PC044_02_04,PathActorBP26,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1467,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
795,2044020,2,4,194,204402045,204402046,121,QuTr_PC044_02_05,PathActorBP102,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1468,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
796,2044030,1,0,194,0,0,120,QuTr_PC044_03_01,PathActorBP70,"[2044020, 0, 0, 0]","[0, 0]","[103566, 10217, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
797,2044030,2,1,194,204403015,204403016,121,QuTr_PC044_03_02,PathActorBP15,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1470,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1469,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
798,2044040,1,0,194,0,0,120,QuTr_PC044_04_01,PathActorBP70,"[2044030, 0, 0, 0]","[0, 0]","[103566, 10217, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
903,2044040,2,1,194,204404015,204404016,121,QuTr_PC044_04_02,PathActorBP102,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1472,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1471,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
904,2044040,2,2,194,204404025,204404026,37,QuTr_PC044_04_03,PathActorBP10,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1474,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
1024,2044040,2,3,194,204404035,204404036,121,QuTr_PC044_04_04,PathActorBP15,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1475,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,195,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
221,2045010,1,0,194,0,0,26,QuTr_PC045_01_01,PathActorBP11,"[1004040, 0, 0, 0]","[0, 0]","[103012, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
222,2045010,2,1,194,204501015,204501016,26,QuTr_PC045_01_02,PathActorBP83,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1482,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1481,195,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
223,2045020,1,0,194,0,0,26,QuTr_PC045_02_01,PathActorBP11,"[2045010, 0, 0, 0]","[10221, 0]","[103012, 10222, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
224,2045020,2,1,194,204502015,204502016,26,QuTr_PC045_02_02,PathActorBP83,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1484,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1483,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
463,2045020,2,2,194,204502025,204502026,26,QuTr_PC045_02_03,PathActorBP112,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1485,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
464,2045020,2,3,194,204502035,204502036,26,QuTr_PC045_02_04,PathActorBP83,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1486,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
465,2045030,1,0,194,0,0,26,QuTr_PC045_03_01,PathActorBP103,"[2045020, 0, 0, 0]","[0, 0]","[103012, 10222, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
466,2045030,2,1,194,204503015,204503016,26,QuTr_PC045_03_02,PathActorBP83,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1488,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1487,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
467,2045030,2,2,194,204503025,204503026,26,QuTr_PC045_03_03,PathActorBP16,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1489,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
799,2045040,1,0,194,0,0,26,QuTr_PC045_04_01,PathActorBP11,"[2045030, 0, 0, 0]","[0, 0]","[103012, 10222, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
800,2045040,2,1,194,204504015,204504016,26,QuTr_PC045_04_02,PathActorBP83,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1491,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1490,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
801,2045040,2,2,194,204504025,204504026,26,QuTr_PC045_04_03,PathActorBP103,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1492,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
802,2045040,2,3,194,204504035,204504036,26,QuTr_PC045_04_04,PathActorBP83,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1493,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,195,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
225,2046010,1,0,194,0,0,72,QuTr_PC046_01_01,PathActorBP70,"[1004030, 0, 0, 0]","[0, 0]","[103012, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
226,2046010,2,1,194,204601015,204601016,73,QuTr_PC046_01_02,PathActorBP20,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1502,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1501,195,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
227,2046020,1,0,194,0,0,72,QuTr_PC046_02_01,PathActorBP70,"[2046010, 0, 0, 0]","[10226, 0]","[103012, 10227, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
228,2046020,2,1,194,204602015,204602016,72,QuTr_PC046_02_02,PathActorBP6,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1504,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1503,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
516,2046020,2,2,194,204602025,204602026,73,QuTr_PC046_02_03,PathActorBP20,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1506,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
803,2046030,1,0,194,0,0,72,QuTr_PC046_03_01,PathActorBP70,"[2046020, 0, 0, 0]","[0, 0]","[103012, 10227, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
804,2046030,2,1,194,204603015,204603016,74,QuTr_PC046_03_02,PathActorBP15,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1508,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1507,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
805,2046040,1,0,194,0,0,72,QuTr_PC046_04_01,PathActorBP70,"[2046030, 0, 0, 0]","[0, 0]","[103012, 10227, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
806,2046040,2,1,194,204604015,204604016,74,QuTr_PC046_04_02,PathActorBP15,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1511,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1509,194,0,0,195,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
807,2047010,1,0,194,0,0,47,QuTr_PC047_01_01,PathActorBP52,"[1001010, 0, 0, 0]","[0, 0]","[103566, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
229,2047010,2,1,194,204701015,204701016,48,QuTr_PC047_01_02,PathActorBP20,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1522,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1521,195,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
808,2047020,1,0,194,0,0,47,QuTr_PC047_02_01,PathActorBP52,"[2047010, 0, 0, 0]","[10231, 0]","[103566, 10232, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
230,2047020,2,1,194,204702015,204702016,46,QuTr_PC047_02_02,PathActorBP126,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1524,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1523,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
231,2047020,2,2,194,204702025,204702026,48,QuTr_PC047_02_03,PathActorBP20,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1526,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
809,2047020,2,3,194,204702035,204702036,46,QuTr_PC047_02_04,PathActorBP126,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1527,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
232,2047030,1,0,194,0,0,47,QuTr_PC047_03_01,PathActorBP52,"[2047020, 0, 0, 0]","[0, 0]","[103566, 10232, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
810,2047030,2,1,194,204703015,204703016,48,QuTr_PC047_03_02,PathActorBP57,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1529,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1528,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
357,2047040,1,0,194,0,0,47,QuTr_PC047_04_01,PathActorBP52,"[2047030, 0, 0, 0]","[0, 0]","[103566, 10232, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
358,2047040,2,1,194,204704015,204704016,46,QuTr_PC047_04_02,PathActorBP126,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1531,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1530,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
919,2047040,2,2,194,204704025,204704026,48,QuTr_PC047_04_03,PathActorBP57,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1533,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,195,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
233,2048010,1,0,194,0,0,46,QuTr_PC048_01_01,PathActorBP13,"[1001010, 0, 0, 0]","[0, 0]","[103012, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
234,2048010,2,1,194,204801015,204801016,47,QuTr_PC048_01_02,PathActorBP57,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1542,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1541,195,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
235,2048020,1,0,194,0,0,46,QuTr_PC048_02_01,PathActorBP13,"[2048010, 0, 0, 0]","[10236, 0]","[103012, 10237, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
236,2048020,2,1,194,204802015,204802016,47,QuTr_PC048_02_02,PathActorBP57,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1544,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1543,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
360,2048030,1,0,194,0,0,46,QuTr_PC048_03_01,PathActorBP13,"[2048020, 0, 0, 0]","[0, 0]","[103012, 10237, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
361,2048030,2,1,194,204803015,204803016,47,QuTr_PC048_03_02,PathActorBP57,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1546,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1545,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
811,2048040,1,0,194,0,0,46,QuTr_PC048_04_01,PathActorBP13,"[2048030, 0, 0, 0]","[0, 0]","[103012, 10237, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
812,2048040,2,1,194,204804015,204804016,47,QuTr_PC048_04_02,PathActorBP57,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1548,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1547,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
813,2048040,2,2,194,204804025,204804026,48,QuTr_PC048_04_03,PathActorBP31,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1550,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
814,2048040,2,3,194,204804035,204804036,47,QuTr_PC048_04_04,PathActorBP57,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1551,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,195,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
815,2049010,1,0,194,0,0,57,QuTr_PC049_01_01,PathActorBP15,"[1002010, 0, 0, 0]","[0, 0]","[103012, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
237,2049010,2,1,194,204901015,204901016,58,QuTr_PC049_01_02,PathActorBP26,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1562,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1561,195,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
816,2049020,1,0,194,0,0,57,QuTr_PC049_02_01,PathActorBP15,"[2049010, 0, 0, 0]","[10241, 0]","[103012, 10242, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",0,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
238,2049020,2,1,194,204902015,204902016,57,QuTr_PC049_02_02,PathActorBP15,"[0, 0, 0, 0]","[0, 0]","[0, 0, 0]","[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",19,0,0,0,1564,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '']",1563,194,0,0,194,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194
